#grain_i_ID grain_j_ID phi1 Phi phi2 angle
331 341 2.897335e+02 1.593410e+02 1.851307e+02 2.525307e+01
331 353 3.368803e+02 2.281840e+01 3.507046e+02 3.946417e+01
331 384 2.057210e+02 1.558215e+02 1.621020e+02 4.958452e+01
331 388 7.677393e+00 4.015560e+01 2.160182e+02 5.867053e+01
332 356 7.124946e+01 3.865354e+01 2.518985e+02 5.291426e+01
333 334 5.207401e+01 1.222330e+02 3.051023e+02 6.000177e+01
333 338 2.020133e+02 1.722060e+01 1.956581e+01 4.485776e+01
333 400 1.340692e+02 5.349299e+01 3.579160e+02 5.615680e+01
333 470 1.764813e+02 1.045953e+02 1.723324e+02 1.664089e+01
334 400 1.801675e+02 1.028634e+02 2.371437e+02 3.523780e+01
335 340 3.430827e+02 2.104695e+01 9.651306e+00 2.225249e+01
335 360 3.336550e+02 4.855877e+01 1.532733e+02 5.968111e+01
336 384 1.169179e+02 4.835087e+01 2.961569e+02 5.984473e+01
336 490 3.577676e+02 1.053656e+01 3.252144e+02 3.843777e+01
337 339 3.225544e+02 3.311483e+01 5.000317e+01 3.535347e+01
337 356 2.356383e+02 1.480953e+02 4.572437e+01 3.337123e+01
338 400 2.589972e+02 4.888220e+01 1.927534e+01 4.481949e+01
338 470 3.157780e+02 8.897855e+01 1.796646e+02 4.423741e+01
339 356 2.627328e+02 1.340679e+02 9.512180e+01 4.522928e+01
340 342 2.649411e+01 1.318546e+02 2.427359e+02 5.960482e+01
340 360 3.351656e+02 2.795950e+01 1.604813e+02 5.205134e+01
340 463 1.846678e+02 6.764814e+01 3.511297e+02 2.413719e+01
341 353 3.284400e+02 1.403011e+02 1.945904e+02 5.848502e+01
341 388 2.969744e+02 1.318843e+02 6.362709e+01 5.981738e+01
342 383 1.414213e+02 4.772466e+01 1.934436e+02 5.359423e+01
342 463 1.671585e+02 1.532837e+02 2.091528e+02 4.944622e+01
343 344 1.724882e+02 6.902603e+01 2.095408e+02 3.572292e+01
343 346 6.402682e+01 1.403666e+02 9.461086e+01 4.968320e+01
343 384 2.317341e+02 1.442966e+02 1.429570e+02 3.572368e+01
343 490 3.409520e+02 1.479944e+02 1.560276e+02 3.237239e+01
344 346 1.073700e+02 1.176634e+02 1.845718e+02 3.229693e+01
344 490 1.603812e+02 1.420384e+02 3.536997e+02 4.014875e+01
345 346 1.956729e+02 1.661636e+02 9.762150e+01 1.599855e+01
345 384 4.201647e+00 1.187571e+02 1.482213e+02 4.358119e+01
345 490 7.161780e+01 1.429151e+02 1.104381e+02 5.318766e+01
346 384 2.727856e+02 7.483080e+01 3.310459e+02 3.239941e+01
346 490 2.184514e+02 4.606515e+01 2.744678e+02 5.903447e+01
347 348 3.152051e+02 9.060651e+01 2.692974e+02 4.480035e+01
347 350 1.566197e+02 1.792081e+02 2.123946e+01 4.462639e+01
347 351 2.527180e+02 4.812989e+01 2.958894e+02 4.844926e+01
347 525 1.751866e+02 1.089610e+02 4.084369e+01 4.581915e+01
348 351 3.152463e+02 7.031126e+01 4.551206e+01 5.985022e+01
348 362 3.128739e+02 8.624174e+01 4.293904e+01 6.105606e+01
348 363 1.400416e+02 1.490529e+02 1.799411e+02 5.010479e+01
348 405 2.421708e+02 8.676386e+01 2.283323e+02 5.051138e+01
348 525 2.939420e+01 1.361532e+02 1.527963e+02 5.461644e+01
349 381 4.234560e+01 4.930231e+01 2.820262e+02 5.962044e+01
349 400 1.615657e+02 8.896843e+01 1.622190e+02 2.569432e+01
350 351 6.336954e+01 1.319494e+02 1.169482e+02 5.963380e+01
350 362 8.475798e+01 1.374176e+02 1.290342e+02 6.067686e+01
350 511 3.056166e+01 9.264653e+01 6.476237e+01 3.997607e+01
350 525 1.401050e+02 7.028847e+01 2.211115e+02 5.483606e+01
351 362 3.059209e+02 1.609772e+01 5.101932e+01 1.638406e+01
352 356 2.509679e+02 1.152051e+02 1.178684e+02 4.452167e+01
352 436 2.167706e+02 4.038761e+01 2.808624e+02 5.788356e+01
353 384 2.981525e+02 1.609826e+02 2.257431e+02 2.585035e+01
353 388 6.632463e+01 2.317578e+01 1.857181e+02 2.924320e+01
354 355 3.735234e+01 1.577848e-01 7.898017e+00 4.474991e+01
354 525 7.379061e+01 1.364656e+02 1.525755e+02 4.488774e+01
355 490 3.549916e+02 3.108788e+01 3.387946e+02 4.045519e+01
355 525 2.844195e+01 1.363386e+02 1.524398e+02 5.482124e+01
356 357 2.641155e+01 1.322117e+02 2.431238e+02 5.959811e+01
356 363 1.860153e+02 1.363824e+02 1.185581e+02 4.884496e+01
356 364 9.854677e+01 1.543615e+02 1.834762e+02 2.612689e+01
356 406 3.037399e+02 3.576576e+01 8.921894e+01 4.826779e+01
356 436 8.378347e+01 8.076211e+01 6.985062e+01 2.342680e+01
357 406 3.385570e+02 1.193371e+02 2.117937e+02 5.135049e+01
357 470 1.241798e+02 1.529113e+02 3.065393e+02 2.718940e+01
358 361 3.138231e+02 1.092596e+02 3.544767e+02 4.881819e+01
358 525 1.762216e+02 1.447304e+02 6.032017e+01 4.351361e+01
359 364 1.156390e+02 9.328590e+01 8.678663e+01 2.613139e+01
359 436 1.894902e+02 8.276887e+01 3.387474e+02 2.380801e+01
360 369 3.340259e+02 4.800071e+01 6.326939e+01 5.990314e+01
360 377 1.349971e+02 7.073612e+01 3.150139e+02 5.999061e+01
360 463 4.663820e+01 9.237794e+01 4.490730e+00 4.373673e+01
361 525 3.423913e+02 9.765714e+01 2.003587e+02 2.875316e+01
362 405 2.249518e+02 7.055349e+01 3.154858e+02 5.969260e+01
362 511 1.147434e+02 6.456906e+01 2.073418e+02 4.767853e+01
363 364 2.060340e+02 4.825138e+01 2.959989e+02 5.932151e+01
363 367 1.949066e+01 9.449212e+01 3.341796e+02 3.315456e+01
363 405 2.612717e+02 9.899186e+01 7.893097e+01 1.624053e+01
363 436 1.538550e+02 1.050985e+02 2.055609e+02 4.149713e+01
364 436 1.165858e+01 7.443966e+01 2.432783e+02 3.162004e+01
365 368 1.309156e+02 6.702606e+01 2.275046e+02 5.647998e+01
365 436 2.871201e+02 9.173854e+01 1.633651e+02 2.407023e+01
366 381 2.955982e+02 1.365109e+02 1.782480e+02 5.101899e+01
366 400 1.084922e+02 1.121921e+02 2.918541e+02 3.378277e+01
366 462 1.163926e+02 4.862149e+01 2.065023e+02 5.953003e+01
367 436 9.145818e+01 1.307384e+02 9.571827e+01 4.107348e+01
368 370 1.904247e+02 4.774419e+01 2.325382e+02 5.419361e+01
368 436 2.617059e+02 1.486352e+02 1.178283e+02 4.749333e+01
369 377 9.665805e+01 1.162604e+02 2.993386e+02 3.857848e+01
369 378 3.009879e+02 9.323249e+01 1.691766e+02 3.322069e+01
369 424 8.054494e+01 1.140854e+02 3.256644e+02 4.111704e+01
369 463 1.313357e+01 7.880626e+01 3.181924e+02 4.387036e+01
370 436 1.609781e+02 1.167788e+02 6.608806e+01 3.763178e+01
371 374 3.458080e+02 2.152667e+01 3.161091e+02 3.834090e+01
371 436 2.218188e+02 6.194330e+01 2.379513e+02 5.299527e+01
372 392 2.271551e+02 8.041758e+01 1.622847e+02 4.846168e+01
372 400 4.473938e+01 7.149057e+01 4.408989e+01 5.963450e+01
373 376 6.526347e+01 1.493512e+02 1.529344e+02 3.073509e+01
373 525 2.115328e+02 6.649123e+01 9.633453e+01 4.066277e+01
374 436 2.730943e+02 7.513670e+01 2.562984e+02 2.015128e+01
375 406 1.082832e+02 9.017580e+01 2.947921e+02 3.069725e+01
376 511 9.017043e+01 1.124083e+02 3.253798e+02 4.108065e+01
376 525 2.554239e+02 1.370490e+02 3.008819e+02 6.065045e+01
377 378 1.842650e+01 1.422695e+02 3.120369e+02 4.427971e+01
377 386 1.897216e+02 7.105747e+01 2.898235e+02 3.007724e+01
377 387 3.901126e+00 6.108795e+01 3.037590e+02 4.507858e+01
377 392 2.165049e+02 1.155578e+02 3.369079e+01 4.994860e+01
377 424 3.256801e+02 1.473403e+01 6.753785e+01 3.625473e+01
377 428 2.738921e+02 2.150247e+01 1.075152e+02 3.025269e+01
378 424 2.438012e+02 1.321193e+02 2.064911e+02 5.998678e+01
379 383 1.570168e+02 1.289146e+02 2.959679e+01 5.758009e+01
379 402 6.046406e+01 1.680890e+02 3.466724e+02 2.009068e+01
379 444 1.038696e+02 9.904953e+01 2.200465e+02 4.217418e+01
380 452 1.905783e+02 1.660255e+02 6.236880e+01 4.059496e+01
380 470 2.082200e+02 4.851966e+01 2.959865e+02 5.964357e+01
381 400 1.887992e+02 1.109964e+02 1.170862e+02 3.397189e+01
381 462 1.751142e+02 1.748359e+02 2.041639e+01 2.581542e+01
381 470 2.067399e+02 4.827121e+01 2.970374e+02 5.969214e+01
382 383 2.962196e+02 1.352525e+02 2.431266e+02 5.739378e+01
382 443 2.218352e+02 6.189755e+01 7.064616e+01 4.958753e+01
382 463 5.878722e+01 9.610794e+01 3.309853e+02 4.164386e+01
383 402 3.156044e+02 5.339390e+01 9.232079e+01 5.640908e+01
383 443 3.563820e+02 9.963602e+01 2.071977e+02 2.932885e+01
383 444 2.228690e+02 5.596788e+01 3.513449e+02 5.282406e+01
383 463 1.783703e+02 1.075315e+02 1.894612e+02 2.008774e+01
384 388 2.369365e+02 1.615106e+02 5.959888e+01 1.867843e+01
384 453 7.390546e+01 1.091672e+02 2.860385e+01 3.979009e+01
384 490 2.552181e+02 5.406948e+01 1.891490e+01 4.088016e+01
384 495 3.065673e+02 7.129471e+01 2.109497e+02 5.442282e+01
385 388 1.490809e+02 1.403805e+02 7.227866e+01 4.167588e+01
385 453 3.334879e+02 1.309630e+02 2.610109e+01 5.904654e+01
386 387 2.433357e+02 1.318164e+02 2.963644e+02 5.994648e+01
386 392 1.014431e+02 5.155943e+01 7.235463e-01 4.012141e+01
386 398 2.427937e+02 4.850290e+01 3.339744e+02 5.982016e+01
386 414 9.256484e+01 9.264138e+01 3.149993e+01 3.165015e+01
386 428 2.273876e+02 7.029123e+01 1.931727e+01 4.749523e+01
387 428 2.604705e+02 6.327122e+01 1.860627e+02 2.850687e+01
388 445 1.145868e+02 3.497781e+01 2.085941e+02 5.036314e+01
388 453 2.843938e+02 8.857485e+01 2.032916e+02 2.751632e+01
389 453 2.288782e+02 6.066288e+01 3.014394e+02 5.272564e+01
389 495 4.418136e+01 6.992998e+01 3.159445e+02 5.899252e+01
390 394 1.347618e+02 5.771505e+01 3.150732e+02 5.771526e+01
390 511 1.738982e+02 1.130429e+02 6.431115e+01 3.398593e+01
390 525 2.753584e+02 6.519996e+01 2.424867e+02 3.638763e+01
391 462 2.420948e+02 4.595828e+01 2.919037e+02 4.632741e+01
391 470 3.461512e+02 1.335796e+02 1.816444e+02 4.584221e+01
392 400 1.286202e+01 1.518072e+02 3.904283e+01 3.829275e+01
392 414 3.459271e+02 4.189277e+01 4.193001e+01 4.996006e+01
392 427 3.253146e+02 1.014825e+02 2.365232e+02 4.670094e+01
392 477 2.996554e+02 6.013411e+01 9.781542e+01 4.393788e+01
392 504 3.250515e+02 1.016054e+02 2.360663e+02 4.715530e+01
393 395 3.595684e+02 8.790481e+01 3.836015e+01 3.840963e+01
393 525 1.155625e+02 2.565899e+01 3.496680e+02 2.977342e+01
394 511 8.412662e+01 6.677496e+01 2.881524e+01 3.637315e+01
394 525 1.866125e+02 1.116511e+02 2.072205e+02 3.428198e+01
395 396 1.625546e+01 1.279050e+02 4.856922e+01 5.854026e+01
395 399 1.013261e+02 6.324571e+01 5.242745e+01 4.499475e+01
395 525 1.184314e+02 9.901538e+01 2.842353e+02 3.197407e+01
396 399 6.576520e+01 1.024754e+02 2.860495e+02 3.283414e+01
396 511 2.564206e+02 2.450347e+01 8.119363e+01 3.307356e+01
396 525 2.682299e+01 9.390443e+01 1.548662e+02 3.741973e+01
397 437 1.176934e+02 1.312959e+02 1.546584e+02 5.956142e+01
397 452 2.525737e+01 4.939593e+01 2.833552e+01 5.936503e+01
397 470 1.630755e+02 8.230193e+01 1.560326e+02 3.113139e+01
398 401 3.188027e+02 6.490333e+01 2.163936e+02 5.377832e+01
398 409 5.092947e+01 1.155740e+02 3.121013e+01 5.823986e+01
398 414 2.485940e+02 1.328419e+02 6.197793e+01 4.759364e+01
398 428 3.503817e+02 2.541474e+01 4.693884e+01 4.489609e+01
399 511 2.594234e+02 1.264796e+02 9.416881e+01 3.851804e+01
399 525 3.347882e+02 3.943345e+01 2.598112e+02 5.251697e+01
400 427 1.968902e+02 6.079360e+01 3.298540e+01 4.972824e+01
400 462 2.415561e+02 6.399174e+01 3.464339e+01 4.669549e+01
400 470 4.820645e+01 6.488856e+01 1.355551e+02 5.889905e+01
401 409 2.109249e+02 1.023222e+02 3.233435e+02 5.151805e+01
401 428 3.048776e+02 4.442239e+01 2.695902e+02 5.568583e+01
401 523 7.406852e+01 1.120161e+02 1.138284e+02 3.792744e+01
402 403 1.166896e+02 4.792202e+01 2.065943e+02 5.970386e+01
402 444 1.479430e+02 7.242338e+01 4.860216e+01 5.597714e+01
403 404 1.263824e+02 1.328749e+02 3.467025e+02 6.020332e+01
403 444 2.103400e+02 3.617012e+01 7.872748e+00 5.214710e+01
404 439 1.870715e+02 1.431699e+02 3.164995e+01 4.404034e+01
404 444 1.505005e+02 1.202476e+02 2.453975e+02 4.427827e+01
405 416 2.735125e+02 8.928835e+01 2.808011e+02 1.139914e+01
405 436 2.092446e+02 1.041654e+02 3.091557e+02 4.754764e+01
405 447 3.056869e+02 4.031950e+01 1.025091e+02 5.744462e+01
405 511 2.835365e+02 9.869655e+01 2.708758e+02 1.604612e+01
405 512 2.836586e+02 9.870493e+01 2.708766e+02 1.615297e+01
405 525 1.602913e+02 1.284788e+02 1.646108e+01 4.827536e+01
406 436 4.893218e+01 1.081766e+02 4.658056e+01 5.680850e+01
406 452 2.638554e+01 4.844428e+01 2.683693e+01 5.985696e+01
406 470 1.631962e+02 8.376728e+01 1.562191e+02 3.041899e+01
407 470 2.859348e+01 4.895615e+01 2.951570e+02 5.979966e+01
408 423 4.505390e+01 7.105930e+01 2.247953e+02 5.985195e+01
409 414 3.151223e+02 1.096748e+02 2.250790e+02 5.988441e+01
409 523 3.455041e+02 1.255106e+02 2.386711e+02 4.613118e+01
410 415 1.633304e+02 2.777677e+01 1.980990e+02 2.781281e+01
410 525 2.254844e+02 6.452721e+01 3.596181e+02 5.104037e+01
411 470 2.084318e+02 4.882127e+01 2.953547e+02 5.991809e+01
412 470 2.823086e+01 4.882668e+01 2.955788e+02 5.992119e+01
413 470 2.084906e+02 4.883440e+01 2.951932e+02 5.985174e+01
414 504 2.949013e+02 6.252248e+01 2.516234e+02 3.833984e+01
414 507 5.882799e+01 1.403025e+02 3.030488e+02 4.704861e+01
414 523 1.878958e+02 3.104200e+01 1.712234e+02 3.105419e+01
415 511 2.811105e+02 1.598069e+02 1.697067e+02 2.934483e+01
415 525 2.396954e+02 5.475712e+01 3.293173e+02 5.995364e+01
416 436 5.167188e+00 6.529855e+01 3.167473e+01 4.115789e+01
416 447 2.346857e+02 5.614381e+01 3.223886e+02 5.848005e+01
417 418 4.493128e+01 7.027479e+01 2.248277e+02 5.994116e+01
417 450 2.068359e+02 1.318015e+02 1.531027e+02 5.966049e+01
418 437 2.857581e+02 6.382183e+01 2.609927e+02 3.071908e+01
418 450 1.659805e+02 1.531229e+02 1.339837e+01 3.821301e+01
418 470 2.080874e+02 4.886372e+01 2.956932e+02 5.987254e+01
419 470 2.084244e+02 4.878300e+01 2.953597e+02 5.994586e+01
420 470 2.083093e+02 4.877149e+01 2.954775e+02 5.995274e+01
421 470 2.086369e+02 4.870263e+01 2.950075e+02 5.993579e+01
422 470 2.086373e+02 4.808513e+01 2.956231e+02 5.927191e+01
423 462 1.642870e+02 1.746537e+02 9.118594e+00 2.539181e+01
423 470 2.079845e+02 4.875889e+01 2.957977e+02 5.995151e+01
423 483 2.641197e+02 6.391909e+01 2.997357e+02 3.876475e+01
424 428 1.990138e+02 1.676961e+01 1.513526e+02 1.932260e+01
424 429 6.521014e+01 7.885525e+01 3.467808e+02 3.117733e+01
424 430 3.327432e+02 5.243677e+01 3.039946e+02 5.113396e+01
424 463 2.842606e+02 7.464631e+01 7.725367e+01 2.344878e+01
424 471 1.556217e+02 1.860241e+01 1.860272e+02 2.607377e+01
425 432 1.300761e+02 1.125124e+02 1.426527e+02 5.938016e+01
425 495 5.006513e+01 5.142906e+01 9.944414e+01 5.338802e+01
426 433 2.704084e+02 9.464334e+01 6.167786e+01 2.871174e+01
426 511 8.675619e+01 1.084234e+02 4.706013e+01 4.617749e+01
426 525 1.944793e+02 8.196463e+01 2.421015e+02 3.146634e+01
427 462 6.341356e+01 3.947513e+01 3.198094e+02 4.556349e+01
427 477 3.337379e+02 4.817177e+01 2.431010e+02 5.996821e+01
428 429 7.373183e+01 9.062332e+01 3.588003e+02 1.631737e+01
428 523 1.926601e+02 1.326700e+02 6.628346e+01 5.226184e+01
429 430 2.458536e+02 8.516082e+01 2.364804e+01 3.329390e+01
429 523 4.455380e+01 1.103813e+02 3.152902e+02 5.991999e+01
430 460 8.368085e+01 6.927347e+01 2.870515e+01 3.489427e+01
430 471 2.369761e+02 7.101985e+01 1.884399e+02 3.764469e+01
430 523 2.759552e+01 1.541095e+02 1.912791e+02 3.052849e+01
431 453 1.834131e+02 1.197245e+02 6.621478e+01 3.859851e+01
431 495 4.519718e+01 8.995566e+01 1.800033e+02 4.480284e+01
432 440 2.437487e+02 4.345338e+01 1.787003e+02 5.109190e+01
432 495 8.815117e+01 9.651357e+01 2.131383e+02 3.390675e+01
433 511 3.070942e+02 1.566540e+02 2.362795e+02 3.013298e+01
433 525 1.989333e+02 7.678363e+01 3.388282e+02 2.968688e+01
434 435 3.285869e+02 1.060853e+02 4.935737e+01 4.980686e+01
434 436 1.615807e+01 4.469100e+01 3.040182e+02 5.917217e+01
434 441 3.377150e+02 1.350122e+02 3.247355e+01 5.657737e+01
434 447 1.488631e+02 7.360867e+01 4.036266e+01 4.950260e+01
435 436 9.813345e+01 7.499280e+01 1.712631e+02 1.865873e+01
435 441 3.236327e+02 2.993004e+01 1.468470e+01 3.681272e+01
435 452 5.749098e+01 1.251939e+02 1.379878e+02 5.556098e+01
436 447 1.891384e+02 1.048910e+02 8.034298e+00 1.870167e+01
436 452 1.521576e+02 6.327564e+01 1.827658e+02 3.803532e+01
437 438 1.535552e+02 4.789444e+01 1.528101e+02 5.948014e+01
437 450 6.978441e+01 1.265124e+02 1.176681e+02 5.307046e+01
437 452 8.368566e+01 1.169850e+02 1.509472e+02 3.883906e+01
437 470 3.337868e+02 6.424368e+01 1.245829e+01 3.663495e+01
437 493 1.353965e+02 1.094195e+02 1.361327e+02 5.911932e+01
438 450 1.492234e+02 1.095265e+02 1.691614e+02 3.632051e+01
438 493 1.880637e+02 6.377307e+01 1.510693e+02 3.828737e+01
438 599 3.363568e+00 5.005480e+01 3.165716e+01 5.139528e+01
439 444 2.121424e+02 3.500694e+01 2.689255e+01 4.641296e+01
439 463 2.017280e+02 1.011578e+02 2.221982e+02 4.658611e+01
440 495 3.664360e+01 1.347996e+02 2.367443e+02 4.925339e+01
441 447 3.449316e+02 1.504274e+02 2.330968e+02 3.661473e+01
441 452 5.891942e+01 1.217974e+02 1.021341e+02 4.797298e+01
442 511 2.662933e+02 1.346809e+02 1.303021e+02 6.054571e+01
442 525 2.761125e+02 2.567642e+01 3.079374e+02 5.066326e+01
443 444 2.559851e+01 1.310123e+02 6.270467e+01 5.925417e+01
443 463 1.486571e+02 1.527615e+02 5.175238e+00 4.527833e+01
444 463 3.219764e+02 6.673038e+01 2.286797e+02 5.889787e+01
445 453 3.192379e+02 1.229330e+02 1.963494e+02 5.677699e+01
445 464 2.252379e+02 6.945202e+01 1.351252e+02 5.994524e+01
446 511 6.531445e+01 1.355983e+02 1.178877e+02 5.745405e+01
446 525 9.884177e+01 2.979663e+01 2.911499e+02 4.203428e+01
447 452 2.129716e+02 5.497180e+01 3.175361e+02 5.572235e+01
447 466 2.072203e+02 4.863767e+01 2.956442e+02 5.950625e+01
447 512 2.325326e+02 6.147703e+01 2.869108e+02 4.629582e+01
447 514 1.553394e+02 1.531292e+02 6.982703e+01 2.723612e+01
448 463 3.387543e+02 7.869877e+01 4.179605e+01 4.608379e+01
448 474 3.276920e+02 1.448778e+02 2.062297e+02 4.681988e+01
449 512 3.426847e+02 5.609423e+01 2.559241e+01 4.254014e+01
449 514 7.957931e+01 1.164825e+02 1.964755e+02 3.395885e+01
450 470 1.342033e+02 1.095232e+02 1.344540e+02 5.922560e+01
450 599 5.842741e+01 1.443553e+02 9.684029e+01 5.194074e+01
451 462 1.380560e+02 1.486572e+02 3.126427e+02 3.179524e+01
451 503 7.438482e+01 1.180284e+02 9.459059e+01 3.286535e+01
452 466 2.562300e+02 7.777232e+00 7.831457e+01 2.659825e+01
452 470 1.027221e+02 1.180569e+02 1.207436e+02 4.094888e+01
452 493 2.966457e+02 4.780771e+01 2.687523e+01 5.947834e+01
453 464 5.814892e+01 1.042198e+02 2.553877e+02 3.609641e+01
453 467 2.586524e+01 1.320873e+02 2.425649e+02 5.968707e+01
453 495 2.327654e+02 1.303857e+02 3.105671e+02 5.099954e+01
454 458 1.577266e+02 9.610561e+01 4.852127e-01 2.311486e+01
454 511 2.847713e+02 1.457134e+02 2.071972e+02 3.640515e+01
454 525 1.979369e+02 6.430875e+01 3.518940e+02 3.122916e+01
455 523 1.525893e+02 2.921613e+01 1.953112e+02 3.157201e+01
456 463 1.738322e+02 1.092799e+02 2.759732e+02 2.137997e+01
456 486 2.639631e+01 4.756584e+01 1.168618e+02 5.944338e+01
457 472 2.498298e+02 7.872334e+01 5.355919e+01 4.457869e+01
457 474 3.278514e+02 1.449790e+02 2.065057e+02 4.666997e+01
458 461 5.467707e+01 1.449667e+02 9.024132e+01 4.952013e+01
458 511 2.718136e+01 1.044520e+02 8.223918e+01 3.249237e+01
458 525 1.304323e+02 5.034438e+01 2.283843e+02 5.035738e+01
459 512 2.761699e+02 6.660831e+01 2.443342e+02 3.419043e+01
459 514 1.743652e+02 1.149937e+02 6.271625e+01 3.634312e+01
460 471 1.161280e+02 1.324531e+02 1.537137e+02 5.992340e+01
460 523 3.099575e+02 9.519358e+01 2.424812e+02 4.947623e+01
461 465 1.195928e+01 1.471123e+02 2.798258e+01 3.648633e+01
461 511 1.283566e+02 4.577730e+01 2.405343e+02 4.658710e+01
461 525 3.470474e+01 1.144435e+02 8.605941e+01 4.308876e+01
462 470 1.301231e+02 1.272797e+02 1.204379e+02 5.353987e+01
462 477 2.807405e+02 5.883786e+01 2.910829e+02 4.048432e+01
462 483 7.368433e+01 1.168733e+02 1.256431e+02 4.994957e+01
462 503 3.108711e+02 5.277268e+01 2.387525e+02 5.358101e+01
463 471 1.172003e+02 8.662525e+01 2.350114e+02 4.353894e+01
463 474 3.113077e+02 6.683394e+01 2.180392e+02 5.890404e+01
463 486 3.066592e+02 1.440889e+02 1.768827e+02 5.309644e+01
464 467 6.596034e+01 3.939188e+01 2.972350e+02 3.951613e+01
464 476 2.878416e+02 1.493243e+02 1.633425e+02 4.585244e+01
464 494 2.527671e+02 1.080864e+02 8.604673e+01 2.480923e+01
465 511 7.184208e+01 1.393477e+02 1.088301e+02 5.442838e+01
465 525 1.157836e+02 3.654760e+01 2.867030e+02 5.548566e+01
466 492 2.635862e+02 5.605811e+01 2.802775e+02 3.543091e+01
466 493 3.274303e+02 4.211703e+01 1.935833e+01 4.405051e+01
466 514 4.174726e+01 1.123375e+02 1.094981e+02 4.755403e+01
467 473 1.534807e+02 1.315834e+02 1.160461e+02 5.949917e+01
467 476 9.291490e+00 1.549228e+02 2.549785e+02 3.479213e+01
467 495 9.722496e+01 9.400409e+01 1.108981e+02 2.221786e+01
468 472 2.538331e+02 1.052670e+02 2.961515e+02 3.578993e+01
468 474 1.596324e+02 9.587609e+01 2.708638e+01 3.508360e+01
468 518 1.458096e+02 9.816136e+01 3.329368e+02 4.255815e+01
469 511 2.761594e+02 6.696720e+01 2.425669e+02 3.523777e+01
469 525 1.741575e+02 1.132264e+02 6.283311e+01 3.515754e+01
470 483 1.542518e+02 4.822816e+01 2.428912e+02 5.981736e+01
470 508 1.433518e+02 1.230046e+02 1.821092e+02 4.943176e+01
470 599 1.873547e+02 6.601252e+01 1.872511e+02 2.650969e+01
471 486 1.178941e+02 1.286990e+02 3.447481e+02 5.246631e+01
471 523 1.879794e+02 1.307228e+02 4.902433e+01 5.963492e+01
472 474 3.406287e+02 9.248378e+01 1.327162e+02 4.715971e+01
472 475 3.336772e+02 4.841249e+01 6.221515e+01 5.961517e+01
472 518 3.468648e+02 1.049563e+02 8.121605e+01 2.101224e+01
473 476 2.286394e+02 6.987602e+01 4.719622e+01 5.935098e+01
473 495 1.331264e+02 6.255934e+01 2.464050e+02 5.109910e+01
473 619 5.529457e+01 1.391390e+02 5.113361e+01 4.106327e+01
474 478 2.931423e+02 1.540408e+02 1.957697e+02 2.696856e+01
474 481 1.349758e+02 1.090700e+02 4.511281e+01 5.994992e+01
474 486 1.391686e+02 7.735911e+01 1.812620e+02 4.254787e+01
474 518 2.531739e+02 1.390673e+01 5.437398e+01 3.995325e+01
475 518 3.128757e+02 5.784290e+01 6.958812e+01 5.215832e+01
476 494 6.358264e+01 4.840115e+01 2.429655e+02 5.997929e+01
476 619 3.039466e+02 1.504997e+02 2.183669e+02 2.982237e+01
477 479 1.363094e+02 1.583717e+02 1.347949e+01 3.914953e+01
477 503 1.808980e+02 2.553259e+01 1.439999e+02 4.316812e+01
477 504 2.965169e+02 4.814873e+01 2.061128e+02 5.974394e+01
478 481 1.435630e+02 9.517940e+01 2.157048e+02 5.197742e+01
478 486 1.325052e+02 1.254905e+02 3.476175e+02 5.673171e+01
478 488 3.200721e+02 4.147909e+01 2.817939e+01 4.304018e+01
479 503 1.404310e+02 1.365246e+02 3.460901e+02 5.016475e+01
479 504 1.839563e+01 1.514687e+02 4.126005e+01 3.641347e+01
480 481 3.357670e+02 1.291438e+02 6.979915e+01 4.635625e+01
480 488 1.351940e+02 9.000460e+01 1.797710e+02 4.480650e+01
481 482 1.207344e+02 1.153220e+02 2.125027e+02 4.630422e+01
481 488 3.209328e+02 1.365564e+02 2.311998e+01 5.121853e+01
481 518 1.213580e+02 1.151178e+02 3.474560e+02 4.383899e+01
482 518 2.572638e+02 6.000621e-01 2.374238e+02 4.469134e+01
483 503 1.171103e+02 1.311741e+02 3.338960e+02 5.955994e+01
483 599 1.846121e+02 3.268877e+01 1.382969e+02 4.905627e+01
484 514 2.873807e+02 2.154433e+01 2.823371e+02 3.656268e+01
485 523 3.606949e+00 1.505802e+02 7.517116e+01 3.461052e+01
485 567 3.335779e+02 4.825771e+01 1.541813e+02 5.943651e+01
486 488 2.132481e+02 1.658255e+02 5.414574e+01 2.520698e+01
486 523 7.923746e+01 5.245618e+01 2.967595e+02 4.495412e+01
486 569 2.683342e+02 1.760561e+02 1.253097e+02 3.717790e+01
487 493 2.243656e+02 9.007524e+01 1.797302e+02 4.436660e+01
487 599 8.808538e+01 3.366029e+01 3.380550e+02 4.105827e+01
488 518 3.552919e+02 1.061669e+02 1.813349e+02 1.693900e+01
488 569 3.211569e+02 1.233960e+01 5.532228e+01 2.056151e+01
489 495 2.060921e+02 1.379457e+02 1.981122e+02 4.277101e+01
489 619 1.067666e+02 8.077740e+01 3.368163e+02 2.890500e+01
490 495 6.434186e+01 4.814788e+01 1.528499e+02 5.985248e+01
490 525 4.490732e+01 1.087894e+02 1.349436e+02 5.991672e+01
490 541 9.718135e+00 8.705169e+01 6.993705e+01 2.223842e+01
491 496 1.463377e+02 1.124164e+02 1.297294e+02 5.816871e+01
491 511 1.108245e+02 9.048074e+01 1.632202e+02 2.674448e+01
