#grainID1 grainID2 x y
39 40 -1.905228e+00 -4.208424e+01
39 40 -2.273283e+00 -4.203656e+01
39 40 -2.281820e+00 -4.201681e+01
39 40 -2.296942e+00 -4.200089e+01
39 40 -2.316584e+00 -4.198958e+01
39 40 -2.336226e+00 -4.198575e+01
39 40 -2.143381e+00 -4.203925e+01
39 40 -2.121731e+00 -4.204971e+01
39 40 -2.165032e+00 -4.203457e+01
39 40 -2.100081e+00 -4.206188e+01
40 48 -1.450267e+00 -4.268939e+01
40 48 -1.428899e+00 -4.269971e+01
40 48 -1.528635e+00 -4.273194e+01
40 48 -1.589012e+00 -4.273194e+01
40 48 -1.645445e+00 -4.276418e+01
40 48 -1.729996e+00 -4.272320e+01
40 48 -1.710093e+00 -4.273669e+01
39 40 -1.970179e+00 -4.208688e+01
39 40 -2.035130e+00 -4.208952e+01
39 40 -2.013480e+00 -4.208686e+01
39 40 -2.056780e+00 -4.208454e+01
39 40 -2.078430e+00 -4.207406e+01
39 40 -2.186681e+00 -4.203923e+01
39 40 -2.208311e+00 -4.204937e+01
40 48 -4.446853e+00 -4.221681e+01
40 48 -4.438315e+00 -4.223655e+01
40 48 -4.200162e+00 -4.219971e+01
40 48 -4.221812e+00 -4.218922e+01
40 48 -4.286742e+00 -4.218986e+01
40 48 -4.265112e+00 -4.218691e+01
40 48 -4.178511e+00 -4.221191e+01
40 48 -4.156861e+00 -4.222438e+01
39 40 -3.615603e+00 -4.183920e+01
39 40 -3.593974e+00 -4.184937e+01
39 40 -3.290827e+00 -4.188391e+01
39 40 -3.174059e+00 -4.192961e+01
39 40 -3.158917e+00 -4.193803e+01
39 40 -3.182597e+00 -4.191188e+01
39 40 -3.031044e+00 -4.188457e+01
39 40 -3.052695e+00 -4.188925e+01
40 48 -3.160946e+00 -4.239938e+01
40 48 -3.182596e+00 -4.238690e+01
39 40 -2.424835e+00 -4.207403e+01
40 48 -2.641339e+00 -4.250924e+01
40 48 -2.662989e+00 -4.251190e+01
40 48 -2.684639e+00 -4.251484e+01
40 48 -3.507351e+00 -4.235891e+01
40 48 -3.269198e+00 -4.238688e+01
40 48 -3.260660e+00 -4.236915e+01
40 48 -3.277736e+00 -4.240460e+01
40 48 -3.292878e+00 -4.241302e+01
40 48 -3.355800e+00 -4.238688e+01
40 48 -3.377450e+00 -4.237470e+01
39 40 -3.347261e+00 -4.187964e+01
35 43 -6.616248e+00 -3.921286e+01
35 43 -6.650724e+00 -3.920885e+01
35 43 -6.586074e+00 -3.920701e+01
35 43 -6.689746e+00 -3.920395e+01
35 43 -6.756494e+00 -3.920488e+01
35 43 -6.772810e+00 -3.918869e+01
35 43 -6.828388e+00 -3.920465e+01
35 43 -6.819871e+00 -3.918694e+01
35 43 -6.727609e+00 -3.920682e+01
35 43 -6.956905e+00 -3.918911e+01
35 43 -6.929650e+00 -3.918460e+01
35 43 -6.992400e+00 -3.919826e+01
35 43 -6.811587e+00 -3.916937e+01
35 43 -6.798098e+00 -3.916208e+01
35 43 -6.784020e+00 -3.917007e+01
48 50 -9.312156e+00 -4.440966e+01
48 50 -9.301744e+00 -4.447985e+01
48 50 -9.314418e+00 -4.444318e+01
48 50 -9.328225e+00 -4.486000e+01
48 50 -9.333444e+00 -4.482871e+01
48 50 -9.360135e+00 -4.494797e+01
48 50 -9.349470e+00 -4.492036e+01
48 50 -9.387885e+00 -4.597731e+01
48 50 -9.400253e+00 -4.599723e+01
48 50 -9.389393e+00 -4.594985e+01
48 50 -9.398149e+00 -4.591903e+01
48 50 -9.340558e+00 -4.543061e+01
48 50 -9.365453e+00 -4.546550e+01
35 39 -5.260738e+00 -3.903708e+01
35 39 -5.280648e+00 -3.903546e+01
35 39 -5.239254e+00 -3.903941e+01
39 40 -5.975488e+00 -4.141421e+01
39 40 -5.953837e+00 -4.140955e+01
39 40 -6.091995e+00 -4.131935e+01
39 40 -6.105390e+00 -4.131192e+01
39 40 -6.083718e+00 -4.133723e+01
40 48 -5.369279e+00 -4.202471e+01
40 48 -5.390928e+00 -4.201423e+01
40 48 -5.239398e+00 -4.205925e+01
40 48 -5.218009e+00 -4.206439e+01
40 48 -4.871321e+00 -4.213920e+01
40 48 -4.806370e+00 -4.213952e+01
40 48 -4.828021e+00 -4.213688e+01
40 48 -4.763091e+00 -4.212440e+01
40 48 -4.784721e+00 -4.213456e+01
40 48 -5.198106e+00 -4.207588e+01
40 48 -5.182964e+00 -4.209181e+01
40 48 -5.780635e+00 -4.198688e+01
40 48 -5.758984e+00 -4.198985e+01
40 48 -5.737334e+00 -4.198688e+01
39 40 -5.585782e+00 -4.149904e+01
39 40 -5.607151e+00 -4.148670e+01
39 40 -4.546567e+00 -4.164939e+01
39 40 -4.524916e+00 -4.165957e+01
39 40 -4.568217e+00 -4.163921e+01
39 40 -4.741420e+00 -4.161189e+01
39 40 -4.763070e+00 -4.161453e+01
39 40 -5.131125e+00 -4.153692e+01
39 40 -5.152776e+00 -4.153986e+01
39 40 -5.355884e+00 -4.150446e+01
0 48 2.886709e-02 -4.964927e+01
0 48 2.886709e-02 -4.864929e+01
0 48 2.886709e-02 -4.869929e+01
0 48 2.886709e-02 -4.889928e+01
0 48 2.886709e-02 -4.884928e+01
0 48 2.886709e-02 -4.714931e+01
3 10 -2.588067e+01 -2.357536e+00
3 10 -2.604533e+01 -2.362490e+00
3 10 -2.606698e+01 -2.365432e+00
3 10 -2.602368e+01 -2.359824e+00
0 3 -2.242973e+01 2.886709e-02
3 10 -2.368546e+01 -2.409499e+00
3 10 -2.370729e+01 -2.412477e+00
3 10 -2.706087e+01 -2.410995e+00
3 10 -2.799772e+01 -2.613621e+00
3 10 -2.802084e+01 -2.615734e+00
3 10 -2.812694e+01 -2.642124e+00
3 10 -2.814982e+01 -2.644679e+00
3 10 -2.810313e+01 -2.650262e+00
3 10 -2.816706e+01 -2.662485e+00
3 10 -2.861939e+01 -2.810839e+00
3 10 -2.818431e+01 -2.680570e+00
10 24 -2.892939e+01 -3.124953e+00
3 24 -2.976284e+01 -1.594356e+00
1 24 -3.025665e+01 -6.230488e-01
1 24 -3.028417e+01 -6.153230e-01
1 24 -3.031104e+01 -6.156572e-01
1 3 -2.997504e+01 -1.085513e-01
10 24 -2.910432e+01 -5.180838e+00
10 24 -2.909130e+01 -5.142341e+00
10 24 -2.911080e+01 -5.224748e+00
10 24 -2.923981e+01 -6.524782e+00
10 24 -2.920566e+01 -6.408637e+00
10 24 -2.920618e+01 -6.436234e+00
10 24 -2.932372e+01 -7.177680e+00
10 24 -2.931458e+01 -7.199806e+00
10 24 -2.932234e+01 -7.148560e+00
10 24 -2.963250e+01 -9.231989e+00
10 24 -2.939040e+01 -7.874709e+00
10 24 -2.949453e+01 -8.149174e+00
10 24 -2.950417e+01 -8.359402e+00
10 24 -2.950894e+01 -8.410901e+00
10 24 -2.938923e+01 -7.737223e+00
10 24 -2.937499e+01 -7.608956e+00
10 24 -2.936775e+01 -7.574901e+00
10 24 -2.937740e+01 -7.643651e+00
10 24 -2.937967e+01 -7.685743e+00
10 24 -2.934752e+01 -7.424405e+00
1 24 -3.093884e+01 -4.958976e-01
1 24 -3.085916e+01 -5.111814e-01
1 24 -3.089590e+01 -5.035636e-01
0 11 2.886709e-02 -1.464979e+01
0 11 2.886709e-02 -1.524978e+01
0 11 2.886709e-02 -1.509978e+01
0 11 2.886709e-02 -1.514978e+01
0 11 2.886709e-02 -1.694975e+01
0 11 2.886709e-02 -1.689975e+01
0 11 2.886709e-02 -1.649976e+01
0 11 2.886709e-02 -1.624976e+01
0 11 2.886709e-02 -1.609976e+01
0 11 2.886709e-02 -1.614976e+01
0 11 2.886709e-02 -1.604976e+01
0 11 2.886709e-02 -1.444979e+01
0 11 2.886709e-02 -1.399979e+01
0 11 2.886709e-02 -1.404979e+01
0 11 2.886709e-02 -1.384980e+01
0 11 2.886709e-02 -1.429979e+01
0 11 2.886709e-02 -1.449979e+01
0 11 2.886709e-02 -1.409979e+01
0 14 2.886709e-02 -1.944971e+01
0 14 2.886709e-02 -1.949971e+01
0 14 2.886709e-02 -1.939972e+01
0 11 2.886709e-02 -1.739974e+01
0 11 2.886709e-02 -1.784974e+01
7 11 -2.526286e+00 -1.296254e+01
7 11 -2.563895e+00 -1.296619e+01
7 11 -2.629845e+00 -1.299504e+01
7 11 -2.664925e+00 -1.300928e+01
7 11 -2.597449e+00 -1.297783e+01
7 11 -2.704262e+00 -1.301782e+01
7 11 -2.747239e+00 -1.302357e+01
7 11 -2.485958e+00 -1.295394e+01
7 11 -2.367987e+00 -1.292613e+01
7 11 -2.352116e+00 -1.290308e+01
7 11 -2.385306e+00 -1.293806e+01
7 11 -2.410592e+00 -1.293900e+01
7 11 -2.281961e+00 -1.285512e+01
7 11 -1.848800e+00 -1.275706e+01
7 11 -1.797499e+00 -1.274107e+01
7 11 -1.441862e+00 -1.262353e+01
7 11 -1.472222e+00 -1.264981e+01
7 11 -1.409494e+00 -1.260706e+01
11 14 -2.403185e+00 -1.823486e+01
11 14 -2.381535e+00 -1.823955e+01
11 14 -2.359885e+00 -1.823489e+01
11 14 -2.338234e+00 -1.822473e+01
11 14 -5.369279e+00 -1.752474e+01
11 14 -5.347628e+00 -1.753492e+01
11 14 -4.371334e+00 -1.778871e+01
11 14 -4.265113e+00 -1.780992e+01
11 14 -4.286763e+00 -1.779974e+01
11 14 -4.243462e+00 -1.781488e+01
11 14 -4.438597e+00 -1.771477e+01
11 14 -4.418694e+00 -1.772624e+01
11 14 -4.459987e+00 -1.770994e+01
11 14 -4.113560e+00 -1.783988e+01
11 14 -4.091910e+00 -1.783724e+01
11 14 -4.135211e+00 -1.783492e+01
11 14 -4.070260e+00 -1.783460e+01
11 14 -4.156861e+00 -1.782474e+01
11 14 -3.954775e+00 -1.786224e+01
11 14 -3.918879e+00 -1.785960e+01
11 14 -8.660127e-01 -1.857440e+01
11 14 -8.443624e-01 -1.858488e+01
11 14 -8.876630e-01 -1.856223e+01
11 14 -8.227121e-01 -1.858987e+01
11 14 -6.796983e-01 -1.860495e+01
11 14 -6.711810e-01 -1.858724e+01
11 14 -7.361319e-01 -1.859971e+01
11 14 -7.147426e-01 -1.860972e+01
11 14 -7.794114e-01 -1.858459e+01
11 14 -7.577618e-01 -1.858955e+01
11 14 -8.010617e-01 -1.858723e+01
0 14 2.886709e-02 -1.964971e+01
0 14 2.886709e-02 -1.969971e+01
0 14 2.886709e-02 -1.994971e+01
0 14 2.886709e-02 -2.089969e+01
11 14 -1.060866e+00 -1.851455e+01
11 14 -1.082516e+00 -1.850959e+01
11 14 -1.645403e+00 -1.838425e+01
11 14 -1.666792e+00 -1.838704e+01
11 14 -1.268831e+00 -1.852993e+01
11 14 -1.253689e+00 -1.853837e+01
11 14 -2.836192e+00 -1.811458e+01
11 14 -2.857842e+00 -1.812473e+01
11 14 -2.706290e+00 -1.816221e+01
11 14 -2.684639e+00 -1.817441e+01
11 14 -2.662989e+00 -1.818489e+01
11 14 -3.796039e+00 -1.788724e+01
11 14 -3.768711e+00 -1.789941e+01
11 14 -3.745708e+00 -1.790989e+01
11 14 -2.123761e+00 -1.826076e+01
11 14 -2.108619e+00 -1.826948e+01
11 14 -2.143664e+00 -1.826240e+01
11 14 -2.100102e+00 -1.828722e+01
11 14 -2.641339e+00 -1.818987e+01
11 14 -2.619688e+00 -1.818721e+01
0 14 2.886709e-02 -2.264967e+01
0 14 2.886709e-02 -2.259967e+01
0 14 2.886709e-02 -2.229967e+01
0 14 2.886709e-02 -2.234967e+01
14 15 -5.196076e-01 -2.267434e+01
14 15 -5.412579e-01 -2.266214e+01
14 15 -4.979573e-01 -2.268482e+01
14 15 -4.763070e-01 -2.268981e+01
14 15 -3.680554e-01 -2.270985e+01
14 15 -3.247548e-01 -2.271217e+01
14 15 -3.464051e-01 -2.271481e+01
0 14 2.886709e-02 -2.129969e+01
0 14 2.886709e-02 -2.134969e+01
0 14 2.886709e-02 -2.139969e+01
0 14 2.886709e-02 -2.144969e+01
34 35 -9.503021e-01 -2.428551e+01
34 35 -8.962008e-01 -2.417952e+01
34 35 -8.896716e-01 -2.416064e+01
34 35 -9.549258e-01 -2.451377e+01
34 35 -9.742854e-01 -2.451215e+01
34 35 -9.418122e-01 -2.450588e+01
34 35 -1.022218e+00 -2.486987e+01
34 35 -1.019756e+00 -2.490605e+01
34 35 -1.017934e+00 -2.496180e+01
34 35 -1.019601e+00 -2.498595e+01
34 35 -1.018169e+00 -2.493579e+01
34 35 -9.851139e-01 -2.463322e+01
34 35 -1.039797e+00 -2.477597e+01
34 35 -1.052394e+00 -2.475739e+01
34 35 -1.058560e+00 -2.473614e+01
34 35 -8.227473e-01 -2.384964e+01
34 35 -8.362741e-01 -2.386693e+01
34 35 -8.096218e-01 -2.383223e+01
34 35 -9.201204e-01 -2.403087e+01
34 35 -9.204475e-01 -2.401542e+01
34 35 -9.200929e-01 -2.378322e+01
34 35 -9.070008e-01 -2.379829e+01
34 35 -9.200922e-01 -2.376606e+01
0 34 2.886709e-02 -2.389965e+01
0 34 2.886709e-02 -2.394965e+01
0 34 2.886709e-02 -2.399965e+01
0 34 2.886709e-02 -2.429964e+01
0 34 2.886709e-02 -2.434964e+01
15 35 -8.823422e-01 -2.334426e+01
15 35 -1.697849e+00 -2.332906e+01
15 35 -1.561338e+00 -2.327146e+01
15 35 -1.531852e+00 -2.328239e+01
15 35 -1.588164e+00 -2.326804e+01
15 35 -1.655684e+00 -2.330436e+01
15 35 -1.897839e+00 -2.329437e+01
15 35 -9.279366e-01 -2.333742e+01
15 35 -9.665875e-01 -2.333030e+01
15 35 -1.001344e+00 -2.332485e+01
15 35 -1.033547e+00 -2.331727e+01
34 35 -7.905152e-01 -2.355838e+01
15 34 -7.225305e-01 -2.334017e+01
34 35 -7.399678e-01 -2.337756e+01
34 35 -7.483886e-01 -2.343591e+01
34 35 -7.563410e-01 -2.347811e+01
16 35 -1.664831e+00 -2.390552e+01
16 35 -1.654832e+00 -2.387246e+01
16 35 -1.721311e+00 -2.384359e+01
16 35 -1.645540e+00 -2.383730e+01
16 35 -1.788605e+00 -2.382987e+01
11 14 -5.694034e+00 -1.748488e+01
11 14 -5.715684e+00 -1.747442e+01
11 14 -5.672383e+00 -1.748956e+01
11 14 -6.473466e+00 -1.731191e+01
11 14 -6.481983e+00 -1.729215e+01
11 14 -6.497125e+00 -1.727592e+01
11 14 -6.560047e+00 -1.723959e+01
11 14 -6.581697e+00 -1.723461e+01
11 14 -6.367202e+00 -1.730126e+01
11 14 -6.352080e+00 -1.731718e+01
11 14 -6.386844e+00 -1.728994e+01
11 14 -6.172349e+00 -1.733876e+01
11 14 -6.178878e+00 -1.731987e+01
11 14 -6.170339e+00 -1.736225e+01
11 14 -6.192012e+00 -1.731229e+01
11 14 -6.205386e+00 -1.731968e+01
11 14 -6.168296e+00 -1.738575e+01
11 14 -5.977116e+00 -1.738478e+01
11 14 -6.004772e+00 -1.738859e+01
11 14 -5.954046e+00 -1.738958e+01
11 17 -8.974547e+00 -1.656995e+01
11 17 -9.011120e+00 -1.664711e+01
14 17 -9.095149e+00 -1.677326e+01
14 17 -9.115071e+00 -1.678476e+01
14 17 -9.069855e+00 -1.673740e+01
14 17 -9.079812e+00 -1.675731e+01
14 17 -9.136514e+00 -1.679006e+01
14 17 -9.206593e+00 -1.686767e+01
14 17 -9.198674e+00 -1.683743e+01
14 17 -9.332346e+00 -1.701376e+01
11 14 -7.988685e+00 -1.698474e+01
11 14 -8.008588e+00 -1.698839e+01
11 14 -8.032268e+00 -1.696193e+01
11 14 -8.023730e+00 -1.697995e+01
11 14 -7.707513e+00 -1.698494e+01
11 14 -7.729163e+00 -1.698959e+01
20 35 -9.139366e+00 -2.621660e+01
20 35 -9.165869e+00 -2.623581e+01
20 35 -9.428738e+00 -2.645585e+01
20 35 -8.638491e+00 -2.603744e+01
20 35 -8.629939e+00 -2.601942e+01
20 35 -8.614797e+00 -2.601097e+01
20 35 -8.594894e+00 -2.601463e+01
20 35 -8.941936e+00 -2.616180e+01
20 35 -8.922362e+00 -2.616259e+01
20 35 -8.963259e+00 -2.615945e+01
20 35 -8.897550e+00 -2.613054e+01
20 35 -9.071490e+00 -2.620978e+01
20 35 -8.688427e+00 -2.608344e+01
20 35 -8.720707e+00 -2.608483e+01
20 35 -8.802277e+00 -2.607054e+01
20 35 -7.763023e+00 -2.587098e+01
20 35 -7.403317e+00 -2.549572e+01
20 35 -7.393761e+00 -2.547461e+01
20 35 -7.397046e+00 -2.555471e+01
20 35 -7.411582e+00 -2.553439e+01
20 35 -7.385237e+00 -2.557957e+01
20 35 -7.501810e+00 -2.508321e+01
20 35 -7.469501e+00 -2.500502e+01
20 35 -7.467301e+00 -2.497071e+01
14 15 -6.256942e+00 -2.238750e+01
14 15 -6.248404e+00 -2.240724e+01
14 15 -6.105390e+00 -2.245000e+01
15 35 -6.289458e+00 -2.296410e+01
15 35 -6.325980e+00 -2.296170e+01
15 35 -6.253810e+00 -2.295843e+01
15 35 -6.216515e+00 -2.295195e+01
15 35 -6.072222e+00 -2.297738e+01
15 35 -6.036721e+00 -2.296795e+01
15 35 -6.152299e+00 -2.297075e+01
15 35 -6.181750e+00 -2.295690e+01
15 35 -6.127040e+00 -2.298280e+01
20 35 -7.858899e+00 -2.593708e+01
20 35 -7.812190e+00 -2.593345e+01
20 35 -7.836351e+00 -2.593959e+01
20 35 -8.183805e+00 -2.468945e+01
20 35 -8.205469e+00 -2.468479e+01
20 35 -7.772464e+00 -2.463482e+01
20 35 -7.577611e+00 -2.479964e+01
20 35 -7.588694e+00 -2.481557e+01
20 35 -7.618321e+00 -2.476228e+01
20 35 -7.566528e+00 -2.478370e+01
20 35 -7.555939e+00 -2.483715e+01
20 35 -7.536318e+00 -2.483565e+01
19 28 -1.450772e+01 -2.548862e+01
19 28 -1.452730e+01 -2.548728e+01
19 28 -1.435636e+01 -2.533563e+01
19 28 -1.437581e+01 -2.537430e+01
19 28 -1.429130e+01 -2.527364e+01
19 28 -1.427590e+01 -2.525719e+01
19 28 -1.378808e+01 -2.480311e+01
19 28 -1.374039e+01 -2.476571e+01
19 28 -1.382907e+01 -2.483378e+01
19 28 -1.386480e+01 -2.485704e+01
19 28 -1.389890e+01 -2.487564e+01
19 28 -1.393162e+01 -2.489614e+01
20 35 -1.199633e+01 -2.555965e+01
20 35 -1.197287e+01 -2.556446e+01
20 35 -1.195101e+01 -2.557461e+01
15 35 -8.249539e+00 -2.255852e+01
15 35 -8.206970e+00 -2.258457e+01
14 35 -9.785165e+00 -2.168821e+01
14 35 -9.838618e+00 -2.167556e+01
20 35 -1.017555e+01 -2.515931e+01
20 35 -1.019729e+01 -2.516444e+01
20 35 -1.032720e+01 -2.518945e+01
20 35 -1.034885e+01 -2.519963e+01
20 35 -1.054370e+01 -2.525976e+01
20 35 -1.056535e+01 -2.526444e+01
20 35 -1.058701e+01 -2.525979e+01
20 35 -1.060866e+01 -2.524963e+01
20 35 -9.151708e+00 -2.488600e+01
20 35 -9.119060e+00 -2.488531e+01
20 35 -9.178266e+00 -2.488434e+01
20 35 -9.083708e+00 -2.487549e+01
20 35 -9.200908e+00 -2.488963e+01
14 17 -9.807924e+00 -1.782591e+01
14 17 -9.780138e+00 -1.780746e+01
14 17 -1.022869e+01 -1.839130e+01
14 17 -1.021645e+01 -1.837576e+01
14 17 -1.022646e+01 -1.840949e+01
14 17 -1.071614e+01 -1.986121e+01
14 17 -1.069444e+01 -1.984361e+01
14 17 -1.067530e+01 -1.981944e+01
14 17 -1.060730e+01 -1.954409e+01
14 17 -1.063396e+01 -1.957099e+01
14 17 -1.065643e+01 -1.959722e+01
14 35 -1.024222e+01 -2.151554e+01
14 35 -1.021433e+01 -2.152986e+01
17 35 -1.100802e+01 -2.208013e+01
17 35 -1.098202e+01 -2.204988e+01
14 17 -1.043080e+01 -1.918445e+01
14 17 -1.045273e+01 -1.920465e+01
14 17 -1.045696e+01 -1.904433e+01
14 17 -1.045916e+01 -1.907864e+01
7 8 -5.001202e+00 -1.003737e+01
7 8 -5.003253e+00 -9.936182e+00
4 7 -5.252207e+00 -8.417469e+00
4 7 -5.258976e+00 -8.438560e+00
4 7 -5.237348e+00 -8.401049e+00
4 7 -5.217748e+00 -8.387389e+00
4 17 -6.451795e+00 -7.889700e+00
4 17 -6.473444e+00 -7.885041e+00
4 17 -6.709590e+00 -7.951393e+00
4 17 -6.724712e+00 -7.967313e+00
4 7 -5.182964e+00 -8.257450e+00
4 7 -5.195795e+00 -8.274716e+00
4 7 -5.176737e+00 -8.236370e+00
4 7 -5.207160e+00 -8.291135e+00
4 7 -5.207180e+00 -8.308608e+00
4 7 -5.221733e+00 -9.322999e+00
4 7 -5.223820e+00 -9.376233e+00
7 11 -2.742133e-01 -1.243735e+01
7 11 -3.233710e-01 -1.243468e+01
7 11 -2.163871e-01 -1.244045e+01
7 11 -1.043827e-01 -1.243947e+01
7 11 -7.303157e-01 -1.246247e+01
7 11 -7.697430e-01 -1.245594e+01
7 11 -6.775027e-01 -1.246974e+01
7 11 -8.057123e-01 -1.245623e+01
7 11 -1.370083e+00 -1.259552e+01
7 11 -2.852102e+00 -1.303758e+01
7 11 -2.870364e+00 -1.304530e+01
7 11 -2.824306e+00 -1.303753e+01
7 11 -2.788657e+00 -1.303239e+01
7 11 -3.232098e+00 -1.314044e+01
7 11 -3.182611e+00 -1.316263e+01
7 11 -3.191326e+00 -1.314461e+01
0 7 2.886709e-02 -9.649858e+00
0 7 2.886709e-02 -9.499861e+00
0 7 2.886709e-02 -6.799900e+00
0 7 2.886709e-02 -6.599903e+00
0 7 2.886709e-02 -6.649902e+00
0 7 2.886709e-02 -6.449905e+00
0 7 2.886709e-02 -7.699887e+00
0 7 2.886709e-02 -8.599874e+00
0 7 2.886709e-02 -8.649873e+00
0 7 2.886709e-02 -8.149880e+00
17 28 -1.509025e+01 -1.593725e+01
6 13 -1.681018e+01 -1.327890e+01
6 13 -1.677302e+01 -1.327432e+01
6 13 -1.672996e+01 -1.328175e+01
6 13 -1.642906e+01 -1.331233e+01
6 13 -1.637923e+01 -1.332104e+01
6 28 -1.627421e+01 -1.292249e+01
6 28 -1.626054e+01 -1.296395e+01
6 28 -1.632235e+01 -1.276123e+01
6 28 -1.630514e+01 -1.279326e+01
6 28 -1.633640e+01 -1.272694e+01
5 17 -1.578393e+01 -1.186049e+01
5 17 -1.580099e+01 -1.190527e+01
17 28 -1.573962e+01 -1.221958e+01
17 28 -1.574771e+01 -1.219360e+01
5 28 -1.596025e+01 -1.216014e+01
5 28 -1.595778e+01 -1.213239e+01
5 28 -1.597174e+01 -1.218324e+01
5 28 -1.599862e+01 -1.220355e+01
5 28 -1.603596e+01 -1.222467e+01
5 28 -1.607489e+01 -1.224504e+01
5 28 -1.623308e+01 -1.243254e+01
5 28 -1.622850e+01 -1.239607e+01
5 28 -1.619288e+01 -1.232718e+01
5 28 -1.616585e+01 -1.230131e+01
5 28 -1.621549e+01 -1.235868e+01
10 13 -1.848782e+01 -1.324948e+01
10 13 -1.846049e+01 -1.323728e+01
6 10 -1.746937e+01 -1.262392e+01
6 10 -1.751374e+01 -1.266026e+01
6 10 -1.741793e+01 -1.259262e+01
6 10 -1.764618e+01 -1.274985e+01
6 10 -1.768642e+01 -1.276825e+01
5 10 -1.738279e+01 -1.246147e+01
5 10 -1.737588e+01 -1.248357e+01
5 10 -1.738289e+01 -1.243834e+01
5 10 -1.734190e+01 -1.226232e+01
5 10 -1.734191e+01 -1.228732e+01
5 10 -1.735044e+01 -1.238239e+01
5 10 -1.736355e+01 -1.239982e+01
5 10 -1.734393e+01 -1.236115e+01
5 6 -1.695095e+01 -1.256481e+01
5 10 -1.736010e+01 -1.250476e+01
5 10 -1.734077e+01 -1.252990e+01
5 10 -1.732584e+01 -1.255957e+01
6 13 -1.727693e+01 -1.320965e+01
6 13 -1.729832e+01 -1.321214e+01
6 13 -1.725530e+01 -1.321463e+01
13 28 -1.647593e+01 -1.426230e+01
13 28 -1.649503e+01 -1.426231e+01
13 28 -1.645720e+01 -1.426243e+01
13 28 -1.630758e+01 -1.381807e+01
13 28 -1.631929e+01 -1.385354e+01
17 28 -1.552328e+01 -1.341230e+01
17 28 -1.552330e+01 -1.338732e+01
17 28 -1.552356e+01 -1.336247e+01
17 28 -1.543464e+01 -1.393611e+01
13 28 -1.639493e+01 -1.406505e+01
13 28 -1.640845e+01 -1.409128e+01
13 28 -1.639035e+01 -1.403815e+01
6 28 -1.634258e+01 -1.329903e+01
6 28 -1.632179e+01 -1.324672e+01
17 28 -1.541503e+01 -1.407479e+01
17 28 -1.540392e+01 -1.409106e+01
17 28 -1.540392e+01 -1.410852e+01
17 28 -1.541503e+01 -1.412479e+01
17 28 -1.535239e+01 -1.426128e+01
17 28 -1.539335e+01 -1.418730e+01
17 28 -1.537376e+01 -1.420096e+01
17 28 -1.542597e+01 -1.374833e+01
17 28 -1.543028e+01 -1.378090e+01
17 28 -1.569850e+01 -1.238848e+01
17 28 -1.569678e+01 -1.241247e+01
13 28 -1.683427e+01 -1.503626e+01
13 28 -1.682088e+01 -1.498682e+01
13 28 -1.698404e+01 -1.529212e+01
13 28 -1.696689e+01 -1.527000e+01
13 28 -1.699699e+01 -1.531756e+01
13 28 -1.700999e+01 -1.534704e+01
13 28 -1.702835e+01 -1.537480e+01
13 28 -1.724677e+01 -1.569454e+01
13 28 -1.723164e+01 -1.568579e+01
13 28 -1.725528e+01 -1.571261e+01
13 28 -1.704891e+01 -1.539958e+01
13 28 -1.714471e+01 -1.548599e+01
13 28 -1.712510e+01 -1.548977e+01
13 28 -1.715777e+01 -1.549374e+01
13 28 -1.710375e+01 -1.549977e+01
13 28 -1.715755e+01 -1.551018e+01
17 28 -1.529017e+01 -1.474603e+01
17 28 -1.527559e+01 -1.476619e+01
17 28 -1.521135e+01 -1.518219e+01
17 28 -1.521812e+01 -1.516109e+01
17 28 -1.513357e+01 -1.548727e+01
17 28 -1.513156e+01 -1.551111e+01
17 28 -1.528605e+01 -1.470370e+01
17 28 -1.529576e+01 -1.472480e+01
17 28 -1.527442e+01 -1.468454e+01
17 28 -1.527411e+01 -1.466619e+01
17 28 -1.528541e+01 -1.464963e+01
17 28 -1.509879e+01 -1.571721e+01
17 28 -1.509230e+01 -1.573844e+01
17 28 -1.511164e+01 -1.569993e+01
17 28 -1.457066e+01 -1.893722e+01
17 28 -1.457735e+01 -1.874379e+01
17 28 -1.457735e+01 -1.870566e+01
17 28 -1.453793e+01 -1.895879e+01
17 28 -1.453821e+01 -1.894349e+01
17 28 -1.460543e+01 -1.856716e+01
17 28 -1.461165e+01 -1.858824e+01
17 28 -1.502532e+01 -1.614976e+01
17 28 -1.501422e+01 -1.616603e+01
17 28 -1.474356e+01 -1.778739e+01
17 28 -1.474356e+01 -1.781209e+01
17 28 -1.473533e+01 -1.774217e+01
17 28 -1.472222e+01 -1.772474e+01
17 28 -1.474184e+01 -1.776341e+01
17 28 -1.470912e+01 -1.770732e+01
17 28 -1.474387e+01 -1.761224e+01
17 28 -1.476349e+01 -1.759857e+01
17 28 -1.472425e+01 -1.762591e+01
17 28 -1.470941e+01 -1.764232e+01
17 28 -1.470288e+01 -1.768623e+01
17 28 -1.470290e+01 -1.766326e+01
17 28 -1.461166e+01 -1.861123e+01
17 28 -1.460549e+01 -1.863248e+01
17 28 -1.459290e+01 -1.865106e+01
17 28 -1.460312e+01 -1.883095e+01
17 28 -1.459231e+01 -1.844973e+01
17 28 -1.460342e+01 -1.846600e+01
17 28 -1.458116e+01 -1.841584e+01
17 28 -1.459222e+01 -1.839856e+01
17 28 -1.458120e+01 -1.843345e+01
17 28 -1.495185e+01 -1.676720e+01
17 28 -1.493900e+01 -1.674992e+01
