#grainID1 grainID2 x y phi1 Phi phi2 angle
44 48 -2.151841e+01 -4.330052e+01 2.670250e+01 1.322803e+02 1.540192e+02 1.797081e+02
44 48 -2.154207e+01 -4.333686e+01 3.152256e+02 7.081864e+01 4.451312e+01 7.081906e+01
44 48 -2.165235e+01 -4.347319e+01 2.703680e+01 1.320588e+02 1.533862e+02 1.798281e+02
44 48 -2.162013e+01 -4.341679e+01 1.165170e+02 1.309417e+02 3.334788e+02 1.458563e+02
44 48 -2.162867e+01 -4.343686e+01 3.334593e+02 1.321118e+02 2.964759e+02 1.466655e+02
44 48 -2.158537e+01 -4.338686e+01 2.424720e+02 1.320738e+02 1.162172e+02 1.320771e+02
44 48 -2.156572e+01 -4.337320e+01 2.430639e+02 1.320427e+02 1.161556e+02 1.320438e+02
44 48 -2.160501e+01 -4.340052e+01 1.174315e+02 1.311006e+02 3.341561e+02 1.464535e+02
44 48 -2.121530e+01 -4.297553e+01 6.379343e+01 4.810562e+01 3.329178e+02 5.984333e+01
44 48 -2.119566e+01 -4.296187e+01 2.242900e+02 1.095847e+02 4.500679e+01 1.321968e+02
44 48 -2.155060e+01 -4.335694e+01 1.170074e+02 1.317579e+02 3.332000e+02 1.464700e+02
44 48 -2.173692e+01 -4.352436e+01 3.144656e+02 7.105491e+01 2.252496e+02 1.797682e+02
44 48 -2.175857e+01 -4.353686e+01 3.145196e+02 7.097352e+01 4.490694e+01 7.097554e+01
44 48 -1.963712e+01 -4.146173e+01 2.428487e+02 1.321040e+02 2.961452e+02 1.795916e+02
44 48 -1.961722e+01 -4.144822e+01 3.143877e+02 7.113302e+01 2.241999e+02 1.788510e+02
44 48 -1.965851e+01 -4.147438e+01 3.147906e+02 7.015290e+01 2.251985e+02 1.799911e+02
44 48 -1.958500e+01 -4.139182e+01 1.350064e+02 1.101988e+02 2.250234e+02 1.101988e+02
44 48 -1.959354e+01 -4.141189e+01 2.560590e+01 1.314395e+02 1.513077e+02 1.787310e+02
44 48 -1.956988e+01 -4.137555e+01 2.562820e+01 1.317603e+02 1.527386e+02 1.793326e+02
44 48 -2.006159e+01 -4.186665e+01 2.065850e+02 1.320657e+02 1.533681e+02 1.320657e+02
44 48 -1.998296e+01 -4.176205e+01 2.732517e+01 1.315534e+02 6.464890e+01 1.468726e+02
44 48 -2.025158e+01 -4.205695e+01 2.699753e+01 1.323282e+02 1.540509e+02 1.795763e+02
44 48 -2.026673e+01 -4.207321e+01 2.680148e+01 1.323530e+02 1.535568e+02 1.798553e+02
44 48 -2.019946e+01 -4.198705e+01 3.146803e+02 7.095024e+01 2.252528e+02 1.799456e+02
44 48 -2.017807e+01 -4.197440e+01 1.349853e+02 1.098583e+02 2.251526e+02 1.098584e+02
44 48 -1.896771e+01 -4.077323e+01 2.628122e+01 1.319387e+02 1.539803e+02 1.798935e+02
44 48 -1.898761e+01 -4.078674e+01 2.630458e+01 1.319595e+02 1.539439e+02 1.798989e+02
44 48 -1.895257e+01 -4.075697e+01 2.657817e+01 1.322847e+02 1.537074e+02 1.798845e+02
44 48 -1.992032e+01 -4.172322e+01 2.433010e+02 1.320908e+02 2.962983e+02 1.798373e+02
44 48 -1.990518e+01 -4.170696e+01 1.169654e+02 1.315148e+02 1.532778e+02 1.461698e+02
44 48 -1.931411e+01 -4.117322e+01 2.439691e+02 1.319357e+02 2.074478e+02 1.469557e+02
44 48 -1.929897e+01 -4.115697e+01 3.336174e+02 1.318422e+02 2.072223e+02 1.796574e+02
44 48 -1.933402e+01 -4.118673e+01 1.344599e+02 1.096573e+02 2.250804e+02 1.096579e+02
44 48 -1.935541e+01 -4.119938e+01 6.336737e+01 4.749595e+01 1.540281e+02 1.458730e+02
0 55 -1.472222e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
50 55 -5.602249e-02 -5.607923e+01 2.247114e+02 7.021957e+01 3.153751e+02 1.799292e+02
50 55 -6.289260e-02 -5.606017e+01 1.541993e+02 1.323888e+02 2.731866e+01 1.793873e+02
50 55 -4.039195e-02 -5.608796e+01 1.540534e+02 1.321956e+02 2.665882e+01 1.797114e+02
50 55 -1.725568e-02 -5.608517e+01 1.542445e+02 1.325207e+02 2.074910e+02 1.325265e+02
50 55 -6.223555e-01 -5.606168e+01 3.778888e+01 4.323056e+01 1.989876e+02 1.275356e+02
50 55 -5.890376e-01 -5.607894e+01 3.790750e+01 4.322828e+01 1.991159e+02 1.273101e+02
50 55 -5.196076e-01 -5.596432e+01 3.334038e+02 1.321020e+02 2.066220e+02 1.799895e+02
50 55 -4.979573e-01 -5.596168e+01 3.332050e+02 1.321271e+02 2.057244e+02 1.795656e+02
50 55 -4.546642e-01 -5.613666e+01 2.922047e+01 5.734293e+01 2.044073e+02 1.333704e+02
50 55 -4.764151e-01 -5.613916e+01 2.179621e+02 1.371919e+02 2.511415e+02 1.555614e+02
50 55 -4.988220e-01 -5.613316e+01 2.179505e+02 1.370970e+02 2.508809e+02 1.554260e+02
50 55 -7.189106e-01 -5.600392e+01 3.305424e+02 5.627397e+01 6.474513e+01 6.564769e+01
50 55 -6.278592e-01 -5.591168e+01 3.336310e+02 1.316663e+02 2.062542e+02 1.799530e+02
50 55 -7.144605e-01 -5.586402e+01 2.965225e+02 1.323790e+02 6.357196e+01 1.323790e+02
50 55 -6.928102e-01 -5.587451e+01 2.956841e+02 1.322721e+02 6.380514e+01 1.322726e+02
50 55 -4.763070e-01 -5.595904e+01 3.329458e+02 1.313592e+02 2.057218e+02 1.794513e+02
0 55 2.886709e-02 -5.529919e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.509919e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.464920e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.569918e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.574918e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -7.274507e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -7.361108e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -7.187905e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -5.715684e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -5.629083e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -6.495095e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -6.408494e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -6.062089e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -5.975488e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -6.581697e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -4.416665e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -4.330064e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -4.676469e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -4.503266e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -4.070260e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.899913e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -3.974942e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -3.969942e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.009941e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -3.814944e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -3.744945e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -3.739945e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -3.899943e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -3.924942e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -3.929942e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
46 48 -3.919011e+00 -4.321202e+01 3.022654e+02 7.153738e+01 1.245097e+02 9.470614e+01
46 48 -3.919011e+00 -4.323672e+01 1.221332e+02 1.080749e+02 1.445291e+02 1.324703e+02
46 48 -4.501695e+00 -4.151914e+01 4.589940e+01 5.848749e+01 3.373135e+02 6.254501e+01
46 48 -4.489415e+00 -4.157069e+01 1.231783e+02 1.083092e+02 1.459913e+02 1.314559e+02
0 46 2.886709e-02 -4.639932e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.634932e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.669932e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.664932e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.674931e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.679931e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.769930e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.774930e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.759930e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.754930e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
46 55 -2.043013e-01 -4.857296e+01 1.071519e+02 1.212460e+02 8.889773e+01 1.721464e+02
46 55 -1.941142e-01 -4.859572e+01 1.067772e+02 1.223959e+02 8.919982e+01 1.723217e+02
46 55 -1.039121e+00 -4.782444e+01 6.542067e+01 1.439824e+02 2.394324e+02 1.481895e+02
46 55 -1.052603e+00 -4.780707e+01 6.497350e+01 1.439393e+02 2.388403e+02 1.483078e+02
46 55 -1.025137e+00 -4.784240e+01 6.511252e+01 1.444555e+02 2.397198e+02 1.486072e+02
46 55 -9.281237e-01 -4.791936e+01 1.068390e+02 1.222834e+02 8.929992e+01 1.722304e+02
46 55 -9.394803e-01 -4.789640e+01 2.872538e+02 5.816960e+01 9.082573e+01 6.067912e+01
46 55 -9.146125e-01 -4.795292e+01 1.066173e+02 1.220974e+02 8.892872e+01 1.724924e+02
0 46 2.886709e-02 -4.564933e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.594933e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.599933e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
48 55 -3.735781e+00 -4.632508e+01 1.731259e+02 5.568586e+01 3.222790e+02 1.407950e+02
48 55 -3.763780e+00 -4.634466e+01 7.919735e+00 1.245933e+02 1.424511e+02 1.663463e+02
46 55 -1.891666e+00 -4.706563e+01 3.428737e+02 5.789986e+01 2.689537e+02 1.182361e+02
46 55 -1.866890e+00 -4.709336e+01 1.071661e+02 1.218740e+02 8.903352e+01 1.721507e+02
46 55 -1.919093e+00 -4.703316e+01 2.866498e+02 5.732477e+01 9.186566e+01 5.999849e+01
46 55 -2.151926e+00 -4.689170e+01 3.447445e+02 5.610480e+01 2.677051e+02 1.171303e+02
46 55 -2.167156e+00 -4.687530e+01 3.444792e+02 5.837328e+01 2.671149e+02 1.185854e+02
46 55 -2.143382e+00 -4.691149e+01 1.637996e+02 1.221929e+02 2.722436e+02 1.352382e+02
46 55 -2.134844e+00 -4.692954e+01 2.946392e+02 1.439449e+02 1.203518e+02 1.481334e+02
46 55 -2.119701e+00 -4.693828e+01 1.640244e+02 1.226039e+02 2.721534e+02 1.355879e+02
46 55 -2.265195e+00 -4.678299e+01 6.599859e+01 1.441745e+02 2.393232e+02 1.482887e+02
46 55 -2.237768e+00 -4.681546e+01 3.435947e+02 5.778493e+01 2.675379e+02 1.187727e+02
46 55 -2.325115e+00 -4.669176e+01 2.452632e+02 3.643393e+01 3.004480e+02 1.745752e+02
46 55 -2.056780e+00 -4.693915e+01 1.063777e+02 1.220694e+02 8.825801e+01 1.729270e+02
0 46 2.886709e-02 -4.319937e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.324937e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.314937e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.339936e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.329936e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.184939e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.189939e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.494934e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.529934e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.534933e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.524934e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.519934e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.459935e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.484934e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.434935e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.429935e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.439935e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.389936e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.394936e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.134939e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.099940e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.104940e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
46 55 -3.009675e+00 -4.608933e+01 3.434378e+02 5.787964e+01 2.686637e+02 1.180031e+02
46 55 -2.989759e+00 -4.610082e+01 1.064333e+02 1.224681e+02 8.841897e+01 1.728680e+02
46 55 -2.925134e+00 -4.617808e+01 1.060153e+02 1.214848e+02 8.853353e+01 1.729040e+02
48 55 -5.809377e+00 -4.779396e+01 2.403109e+02 1.299038e+02 2.207200e+02 1.487650e+02
48 55 -5.823400e+00 -4.781787e+01 2.399250e+02 1.294729e+02 2.206647e+02 1.483566e+02
48 55 -5.787481e+00 -4.777020e+01 2.397128e+02 1.295365e+02 2.205649e+02 1.482886e+02
48 55 -5.696938e+00 -4.768008e+01 2.400704e+02 1.296728e+02 2.208943e+02 1.486043e+02
48 55 -5.658392e+00 -4.765322e+01 2.401109e+02 1.297592e+02 2.206288e+02 1.485795e+02
48 55 -5.625069e+00 -4.762829e+01 2.409784e+02 1.302602e+02 2.218521e+02 1.495879e+02
48 55 -4.658393e+00 -4.696548e+01 2.407754e+02 1.303384e+02 2.210433e+02 1.492907e+02
48 55 -4.681783e+00 -4.698060e+01 4.598441e+01 6.846898e+01 1.498473e+02 1.669245e+02
48 55 -4.634232e+00 -4.695934e+01 2.400160e+02 1.299894e+02 2.205723e+02 1.486665e+02
48 55 -4.727941e+00 -4.705207e+01 6.290351e+00 1.254957e+02 1.408052e+02 1.650971e+02
48 55 -4.761750e+00 -4.707431e+01 6.290823e+00 1.254953e+02 1.408055e+02 1.650973e+02
48 55 -4.908323e+00 -4.714573e+01 2.406506e+02 1.310996e+02 2.219193e+02 1.499935e+02
48 55 -4.953278e+00 -4.717187e+01 2.399920e+02 1.300400e+02 2.208090e+02 1.487688e+02
0 55 2.886709e-02 -5.169924e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.099925e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.104925e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.254923e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.249923e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -4.949927e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -4.944927e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.029926e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.034926e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -4.969927e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -4.974927e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.014926e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.039926e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.044926e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.069926e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.089925e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
46 55 -4.120969e-02 -4.874828e+01 2.857999e+02 5.833939e+01 9.270693e+01 6.095754e+01
46 55 -2.728908e-02 -4.878169e+01 2.938546e+02 1.489962e+02 7.802273e+00 1.530088e+02
0 46 2.886709e-02 -4.874929e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 46 2.886709e-02 -4.869929e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
46 55 -8.746989e-03 -4.885567e+01 3.430401e+02 5.824779e+01 2.694349e+02 1.178184e+02
0 55 2.886709e-02 -4.894928e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -4.899928e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
48 55 -5.355441e+00 -4.743313e+01 2.404369e+02 1.300408e+02 2.207346e+02 1.488946e+02
48 55 -5.328789e+00 -4.740626e+01 2.405470e+02 1.296635e+02 2.211300e+02 1.488420e+02
0 55 2.886709e-02 -5.284922e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.289922e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.294922e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.309922e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.304922e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.314922e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.229923e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.234923e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.269923e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.264923e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.409921e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.404921e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 2.886709e-02 -5.414921e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
56 57 -2.149030e+01 -5.699144e+01 1.866343e+02 7.264627e+01 1.818605e+02 7.307326e+01
56 57 -2.147750e+01 -5.697316e+01 1.868351e+02 7.307550e+01 1.811164e+02 7.344685e+01
56 57 -2.149676e+01 -5.701281e+01 1.984503e+02 1.615653e+02 2.013806e+02 1.626765e+02
56 57 -2.156388e+01 -5.713142e+01 1.628262e+02 9.796175e+01 8.614321e+01 1.363721e+02
56 57 -2.158121e+01 -5.715903e+01 1.966478e+02 8.220188e+01 2.674875e+02 1.248083e+02
56 57 -2.202045e+01 -5.806791e+01 9.257460e+01 7.981150e+01 1.976482e+02 1.020139e+02
56 57 -2.200691e+01 -5.804143e+01 2.598670e+02 8.763775e+01 2.873353e+02 1.748049e+02
48 55 -1.363970e+01 -5.184891e+01 2.523015e+02 1.309579e+02 2.312627e+02 1.573662e+02
48 55 -1.361785e+01 -5.183670e+01 2.520685e+02 1.304162e+02 2.306791e+02 1.568213e+02
48 55 -1.632164e+01 -5.286142e+01 1.318062e+02 1.044289e+02 3.329024e+02 1.360468e+02
48 55 -1.629085e+01 -5.284704e+01 1.309356e+02 1.037277e+02 3.318195e+02 1.346561e+02
48 55 -1.606616e+01 -5.274909e+01 2.508326e+02 1.305868e+02 2.302999e+02 1.562943e+02
48 55 -1.609392e+01 -5.276088e+01 2.515696e+02 1.308761e+02 2.297756e+02 1.565051e+02
48 55 -1.330424e+01 -5.172277e+01 2.513922e+02 1.308585e+02 2.305649e+02 1.567239e+02
48 55 -1.334136e+01 -5.173571e+01 1.887067e+02 6.163777e+01 3.133963e+02 1.476150e+02
0 55 -9.352937e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -9.439538e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -8.227121e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 55 -8.140519e+00 -6.002799e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
46 48 -3.512474e+00 -4.489747e+01 1.237014e+02 1.079609e+02 3.260420e+02 1.307406e+02
46 48 -3.503755e+00 -4.493584e+01 1.242928e+02 1.082334e+02 3.267073e+02 1.314863e+02
46 48 -3.440994e+00 -4.511929e+01 2.911716e+02 5.922354e+01 4.434899e+01 6.365677e+01
46 48 -3.450456e+00 -4.509328e+01 2.909386e+02 6.018212e+01 2.241647e+02 1.585018e+02
46 48 -3.347699e+00 -4.539151e+01 1.230729e+02 1.082481e+02 1.459293e+02 1.314944e+02
46 48 -3.365204e+00 -4.534095e+01 7.569187e+00 1.411506e+02 1.477954e+02 1.718632e+02
46 48 -3.305572e+00 -4.555741e+01 1.236870e+02 1.096518e+02 1.458366e+02 1.321374e+02
46 48 -3.290839e+00 -4.567448e+01 2.211282e+02 1.216586e+02 2.915190e+02 1.667647e+02
46 48 -3.281955e+00 -4.565262e+01 3.015941e+02 7.224331e+01 1.253510e+02 9.527811e+01
46 48 -3.284240e+00 -4.562473e+01 3.016436e+02 7.176455e+01 1.246730e+02 9.457992e+01
46 48 -3.294744e+00 -4.559311e+01 1.229793e+02 1.084751e+02 1.454246e+02 1.319098e+02
46 48 -3.539923e+00 -4.474091e+01 2.926093e+02 5.818608e+01 2.233083e+02 1.589932e+02
46 48 -3.530761e+00 -4.485871e+01 2.249206e+02 1.219357e+02 2.926013e+02 1.691450e+02
46 48 -3.552132e+00 -4.482676e+01 1.217588e+02 1.085082e+02 1.431385e+02 1.335568e+02
46 48 -3.607374e+00 -4.455544e+01 4.438794e+01 5.837277e+01 1.586902e+02 1.598847e+02
0 41 -5.142672e+01 -3.542448e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 41 -5.142672e+01 -3.577448e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 41 -5.142672e+01 -3.582447e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 41 -5.142672e+01 -3.317451e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 41 -5.142672e+01 -3.322451e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
40 41 -4.951428e+01 -3.293702e+01 2.216370e+02 5.124172e+01 1.181801e+02 5.482232e+01
40 41 -4.952040e+01 -3.290842e+01 2.216943e+02 5.113920e+01 1.181992e+02 5.470129e+01
40 41 -4.938589e+01 -3.328997e+01 2.194313e+02 5.472833e+01 6.624245e+00 1.393426e+02
40 41 -4.940591e+01 -3.324969e+01 1.390599e+02 5.284473e+01 1.735603e+02 6.981553e+01
40 41 -4.946164e+01 -3.315844e+01 2.211117e+02 5.155791e+01 2.986473e+02 1.617915e+02
40 41 -4.944569e+01 -3.318077e+01 3.971640e+01 1.261510e+02 3.531602e+02 1.285176e+02
40 41 -4.946856e+01 -3.313618e+01 3.971640e+01 1.261510e+02 3.531602e+02 1.285176e+02
40 41 -4.922035e+01 -3.352070e+01 5.030583e+01 3.663354e+01 3.516187e+02 5.512587e+01
40 41 -4.921072e+01 -3.354574e+01 2.196082e+02 5.452150e+01 6.393024e+00 1.393504e+02
40 41 -4.962359e+01 -3.267568e+01 3.971073e+01 1.248473e+02 3.528730e+02 1.272376e+02
40 41 -4.961410e+01 -3.269803e+01 5.090361e+01 3.592384e+01 3.510186e+02 5.467659e+01
40 41 -4.961720e+01 -3.273046e+01 4.011026e+01 1.257513e+02 1.738224e+02 1.647091e+02
40 41 -4.981363e+01 -3.228323e+01 3.197718e+02 1.266425e+02 9.691861e+01 1.334486e+02
40 41 -4.979531e+01 -3.231583e+01 2.201763e+02 5.426839e+01 2.768164e+02 1.419214e+02
40 41 -4.881855e+01 -3.431675e+01 5.109763e+01 3.697160e+01 3.512774e+02 5.567079e+01
40 41 -4.880050e+01 -3.434471e+01 5.138813e+01 3.709158e+01 3.511068e+02 5.583475e+01
40 41 -4.883414e+01 -3.429160e+01 2.201894e+02 5.417300e+01 2.767744e+02 1.418791e+02
40 41 -4.853583e+01 -3.490443e+01 3.147182e+02 1.221942e+02 3.041315e+02 1.442496e+02
40 41 -4.855046e+01 -3.487747e+01 2.202595e+02 5.369207e+01 7.309865e+00 1.378199e+02
40 41 -4.805776e+01 -3.602717e+01 5.066097e+01 3.711604e+01 3.518775e+02 5.588219e+01
40 41 -4.804546e+01 -3.608072e+01 4.037225e+01 1.261787e+02 3.527056e+02 1.285725e+02
40 41 -4.813079e+01 -3.576298e+01 2.224963e+02 5.143870e+01 1.167472e+02 5.520306e+01
40 41 -4.812894e+01 -3.578713e+01 1.298219e+02 1.244058e+02 1.728769e+02 1.316854e+02
40 41 -4.813804e+01 -3.574073e+01 2.211449e+02 5.186548e+01 2.979153e+02 1.611890e+02
40 41 -4.815434e+01 -3.571953e+01 2.209395e+02 5.186272e+01 1.185608e+02 5.550521e+01
