#grainID1 grainID2 x y phi1 Phi phi2 angle
7 17 -3.289551e+00 -4.089714e+00 2.491640e+02 1.310976e+02 1.923345e+02 1.434506e+02
7 17 -4.459944e+00 -2.449626e+00 8.748079e+01 1.259729e+02 1.352880e+02 1.609344e+02
7 17 -4.481334e+00 -2.437277e+00 3.242007e+02 8.814642e+01 4.615887e+01 8.862872e+01
7 17 -4.373263e+00 -2.459998e+00 2.188519e+02 1.152300e+02 3.354610e+02 1.723482e+02
7 17 -3.417903e+00 -4.751766e+00 1.080620e+02 1.304992e+02 1.654902e+02 1.444747e+02
0 3 -2.069770e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -2.061110e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -2.052450e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -2.147712e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3 10 -1.848931e+01 -3.350138e+00 4.594622e+01 1.241425e+02 2.269736e+02 1.403047e+02
3 10 -1.846744e+01 -3.341305e+00 3.146279e+02 5.619200e+01 4.605586e+01 5.619582e+01
3 10 -1.896568e+01 -3.175279e+00 4.528773e+01 1.234804e+02 2.269360e+02 1.400966e+02
3 10 -1.894403e+01 -3.187453e+00 4.501169e+01 1.238278e+02 2.264013e+02 1.406135e+02
3 10 -1.898733e+01 -3.164822e+00 4.635911e+01 1.245120e+02 2.274541e+02 1.402532e+02
3 10 -1.931210e+01 -3.114771e+00 1.633821e+02 1.235245e+02 1.324600e+02 1.327321e+02
3 10 -1.938360e+01 -3.090951e+00 4.728928e+01 1.246994e+02 2.287008e+02 1.396551e+02
3 10 -1.941739e+01 -3.089815e+00 4.708278e+01 1.244603e+02 2.281860e+02 1.397279e+02
3 10 -1.905226e+01 -3.174941e+00 4.650889e+01 1.236754e+02 2.278107e+02 1.395053e+02
3 10 -1.903063e+01 -3.164797e+00 4.640303e+01 1.243321e+02 2.272487e+02 1.401844e+02
3 10 -1.945690e+01 -3.100532e+00 1.650626e+02 1.237823e+02 1.332034e+02 1.322910e+02
3 10 -1.887908e+01 -3.215093e+00 3.125306e+02 5.514171e+01 4.880403e+01 5.515660e+01
3 10 -1.885743e+01 -3.212428e+00 4.684198e+01 1.246885e+02 2.284656e+02 1.398739e+02
0 3 -1.463561e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.567483e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.524182e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.532842e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.515522e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.939868e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.948529e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.853267e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.861927e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.706045e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.671405e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.662744e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.636764e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.628104e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.645424e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 3 -1.506862e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
13 28 -1.890055e+01 -1.798722e+01 3.161266e+02 4.003981e+01 3.591730e+02 5.931702e+01
13 28 -1.890271e+01 -1.801109e+01 3.170228e+02 4.006296e+01 3.579710e+02 5.955292e+01
13 28 -1.890916e+01 -1.803248e+01 3.134527e+02 1.403978e+02 1.777034e+02 1.638974e+02
13 28 -2.011037e+01 -1.970778e+01 3.169247e+02 4.047730e+01 3.580388e+02 5.983957e+01
13 28 -1.964167e+01 -1.916070e+01 1.325437e+02 4.084171e+01 1.822809e+02 6.017326e+01
13 28 -1.967064e+01 -1.920857e+01 1.371843e+02 3.932420e+01 3.582910e+02 1.381975e+02
13 28 -1.961453e+01 -1.910808e+01 1.345871e+02 5.025066e+01 9.119473e+01 1.387594e+02
13 28 -1.958597e+01 -1.905861e+01 1.358590e+02 1.401731e+02 1.808532e+02 1.430868e+02
13 28 -1.996101e+01 -1.955105e+01 1.322141e+02 3.924411e+01 2.444218e+00 1.374243e+02
13 28 -1.937100e+01 -1.873987e+01 1.359014e+02 1.391543e+02 6.651238e-01 1.651629e+02
13 28 -1.935033e+01 -1.870347e+01 3.164112e+02 1.398863e+02 1.127705e+00 1.427133e+02
13 28 -1.911750e+01 -1.836206e+01 1.359865e+02 1.399045e+02 1.809405e+02 1.428108e+02
13 28 -1.909750e+01 -1.834840e+01 1.370488e+02 1.397110e+02 1.764306e+00 1.660850e+02
13 28 -1.920648e+01 -1.844451e+01 1.326263e+02 4.090666e+01 1.821505e+02 6.024928e+01
13 28 -1.921815e+01 -1.847981e+01 1.381938e+02 1.396688e+02 2.741738e+00 1.667630e+02
13 28 -1.919596e+01 -1.841866e+01 1.358017e+02 1.312741e+02 2.715098e+02 1.355986e+02
13 28 -1.886535e+01 -1.791880e+01 3.159528e+02 5.169484e+01 9.064372e+01 6.850320e+01
13 28 -1.896590e+01 -1.821746e+01 3.154977e+02 1.393616e+02 1.804985e+02 1.650501e+02
13 28 -1.894481e+01 -1.818856e+01 1.345224e+02 4.026252e+01 3.599075e+02 1.373553e+02
13 28 -1.892163e+01 -1.805108e+01 3.177492e+02 4.045373e+01 3.574859e+02 5.962898e+01
17 28 -1.444076e+01 -1.936222e+01 3.339947e+02 1.313612e+02 2.063016e+02 1.798780e+02
17 28 -1.444902e+01 -1.934198e+01 3.349000e+02 1.319065e+02 2.073877e+02 1.790678e+02
3 17 -1.461688e+01 -2.573342e+00 1.103970e+02 1.125100e+02 1.397482e+02 1.427713e+02
3 17 -1.479993e+01 -3.107375e+00 2.904757e+02 1.137471e+02 1.401564e+02 1.270354e+02
3 17 -1.482148e+01 -3.129721e+00 2.051369e+02 7.064825e+01 2.218677e+02 9.425887e+01
5 10 -1.645193e+01 -8.235747e+00 3.157256e+02 6.943498e+01 4.533943e+01 6.944212e+01
5 10 -1.643259e+01 -8.237379e+00 4.414311e+01 1.101389e+02 2.250387e+02 1.325964e+02
5 10 -1.646504e+01 -8.243643e+00 3.145262e+02 6.915099e+01 4.666292e+01 6.915994e+01
5 10 -1.646530e+01 -8.258959e+00 4.477308e+01 1.106864e+02 2.260073e+02 1.322388e+02
5 10 -1.645396e+01 -8.275066e+00 3.153947e+02 7.054968e+01 4.620452e+01 7.056546e+01
5 10 -1.643462e+01 -8.313550e+00 1.350770e+02 1.094697e+02 2.240141e+02 1.094723e+02
5 10 -1.643289e+01 -8.337528e+00 1.527214e+02 4.738824e+01 1.528628e+02 7.094698e+01
5 10 -1.635210e+01 -8.090963e+00 3.146713e+02 7.037228e+01 4.553407e+01 7.037254e+01
5 10 -1.645426e+01 -8.424864e+00 3.147194e+02 6.924003e+01 4.590508e+01 6.924250e+01
5 10 -1.646764e+01 -8.442143e+00 4.474471e+01 1.098914e+02 2.252148e+02 1.320943e+02
5 10 -1.644113e+01 -8.407447e+00 3.149516e+02 6.915798e+01 4.546922e+01 6.915910e+01
5 10 -1.650862e+01 -8.516133e+00 2.058501e+02 1.317302e+02 3.332268e+02 1.796226e+02
5 10 -1.650865e+01 -8.533604e+00 4.561947e+01 1.099178e+02 2.253185e+02 1.316776e+02
5 10 -1.655134e+01 -8.610276e+00 3.163538e+02 7.005532e+01 4.547154e+01 7.007606e+01
4 17 -1.371756e+01 -9.947535e+00 1.156376e+02 1.331276e+02 1.527690e+02 1.478019e+02
4 17 -1.368720e+01 -9.929784e+00 3.144433e+02 1.084231e+02 4.501703e+01 1.084240e+02
4 17 -1.384309e+01 -1.000510e+01 2.693402e+01 1.318291e+02 6.324483e+01 1.465093e+02
4 17 -1.385823e+01 -1.001382e+01 3.152791e+02 6.931631e+01 2.249353e+02 1.798236e+02
4 17 -1.383454e+01 -9.987353e+00 3.154147e+02 6.936696e+01 2.241319e+02 1.796272e+02
4 17 -1.342523e+01 -9.863826e+00 3.154902e+02 7.027713e+01 2.244591e+02 1.799586e+02
4 17 -1.344513e+01 -9.862192e+00 3.150193e+02 7.008664e+01 2.240862e+02 1.792676e+02
4 17 -1.341008e+01 -9.855107e+00 2.640174e+01 1.321895e+02 6.288497e+01 1.464857e+02
4 17 -1.307679e+01 -9.735042e+00 2.655699e+01 1.315854e+02 6.408193e+01 1.464851e+02
4 17 -1.305514e+01 -9.739701e+00 2.665038e+01 1.311687e+02 6.451123e+01 1.463671e+02
4 17 -1.309844e+01 -9.739725e+00 2.627311e+01 1.315807e+02 6.347931e+01 1.462130e+02
4 17 -1.318504e+01 -9.787332e+00 1.344655e+02 1.091966e+02 3.140979e+02 1.309949e+02
4 17 -1.316339e+01 -9.774857e+00 2.437436e+02 1.311301e+02 2.068488e+02 1.461660e+02
4 17 -1.303349e+01 -9.749857e+00 2.678383e+01 1.320329e+02 6.379926e+01 1.467682e+02
4 17 -1.301184e+01 -9.760013e+00 2.589904e+01 1.325281e+02 6.220970e+01 1.463697e+02
4 17 -1.450368e+01 -1.069835e+01 3.147358e+02 7.005420e+01 2.250768e+02 1.798465e+02
4 17 -1.491476e+01 -1.036333e+01 2.597824e+01 1.325703e+02 6.262580e+01 1.465437e+02
4 17 -1.489538e+01 -1.032486e+01 2.438289e+02 4.746607e+01 2.433174e+02 1.319146e+02
4 17 -1.490851e+01 -1.034227e+01 2.482399e+01 1.323682e+02 6.174231e+01 1.458101e+02
5 17 -1.527588e+01 -1.011612e+01 3.047242e+02 7.031603e+01 1.260053e+02 9.637229e+01
5 17 -1.537413e+01 -9.507515e+00 2.669674e+02 4.085857e+01 6.153956e+01 5.117259e+01
5 10 -1.680065e+01 -9.674858e+00 2.246528e+02 6.999501e+01 4.581917e+01 1.088700e+02
5 10 -1.678753e+01 -9.657429e+00 4.470110e+01 1.097769e+02 2.247644e+02 1.322422e+02
4 17 -1.467689e+01 -1.054867e+01 1.165850e+02 1.315449e+02 1.522114e+02 1.466305e+02
4 17 -1.465698e+01 -1.056218e+01 1.178313e+02 1.315004e+02 1.528658e+02 1.460229e+02
4 17 -1.469203e+01 -1.053242e+01 3.144708e+02 7.108661e+01 2.248082e+02 1.794133e+02
5 10 -1.641639e+01 -7.307689e+00 3.132983e+02 7.088515e+01 2.267010e+02 1.799994e+02
5 10 -1.632531e+01 -7.901231e+00 4.512283e+01 1.095180e+02 2.246127e+02 1.319582e+02
5 10 -1.633785e+01 -7.882793e+00 3.147269e+02 7.000531e+01 4.484220e+01 7.000647e+01
5 17 -1.538906e+01 -7.915258e+00 8.332958e+00 5.252705e+01 2.295033e+02 1.286023e+02
5 17 -1.536145e+01 -8.972240e+00 1.244537e+02 1.089373e+02 2.332529e+02 1.089537e+02
5 17 -1.533909e+01 -8.708766e+00 1.245090e+02 1.096511e+02 1.425728e+02 1.332388e+02
5 17 -1.533878e+01 -8.742138e+00 1.242407e+02 1.091340e+02 2.322049e+02 1.091732e+02
5 17 -1.536397e+01 -8.843768e+00 2.610844e+02 1.300297e+02 4.647598e+01 1.354661e+02
5 17 -1.534974e+01 -8.815000e+00 3.513689e+02 1.296661e+02 4.570607e+01 1.324441e+02
5 17 -1.534231e+01 -8.778466e+00 2.934918e+02 5.746168e+01 3.103708e+02 1.247364e+02
5 10 -1.611233e+01 -6.967761e+00 3.146545e+02 6.881662e+01 4.571098e+01 6.881747e+01
5 10 -1.607687e+01 -6.919355e+00 4.531312e+01 1.105453e+02 2.254422e+02 1.321594e+02
4 17 -1.166952e+01 -1.188964e+01 1.345363e+02 1.097644e+02 4.540023e+01 1.799635e+02
4 17 -1.164786e+01 -1.189983e+01 3.157268e+02 7.076397e+01 2.245853e+02 1.797455e+02
4 17 -1.195098e+01 -1.186529e+01 3.152194e+02 7.221012e+01 2.259960e+02 1.790180e+02
4 17 -1.283892e+01 -1.158749e+01 3.153783e+02 7.144175e+01 2.249321e+02 1.797480e+02
4 17 -1.281902e+01 -1.158586e+01 3.153920e+02 7.050113e+01 2.253131e+02 1.794242e+02
4 17 -1.279534e+01 -1.161233e+01 2.699859e+01 1.318616e+02 6.390846e+01 1.467515e+02
4 17 -1.275175e+01 -1.163717e+01 2.503309e+01 1.328704e+02 6.211714e+01 1.463280e+02
4 17 -1.273037e+01 -1.163468e+01 2.499330e+01 1.328440e+02 6.228345e+01 1.463461e+02
4 17 -1.270874e+01 -1.163965e+01 2.456049e+01 1.329182e+02 2.418403e+02 1.482651e+02
4 17 -1.218087e+01 -1.187987e+01 3.142455e+02 7.118534e+01 2.256962e+02 1.799526e+02
4 17 -1.216748e+01 -1.188730e+01 1.542644e+02 1.329217e+02 2.970972e+02 1.475959e+02
4 17 -1.208086e+01 -1.184984e+01 2.078918e+02 1.317238e+02 6.506494e+01 1.455018e+02
4 17 -1.210225e+01 -1.183983e+01 2.066359e+02 1.317292e+02 6.373666e+01 1.462757e+02
4 17 -1.215408e+01 -1.187989e+01 1.156864e+02 1.316826e+02 1.535972e+02 1.465738e+02
4 17 -1.392969e+01 -1.099461e+01 1.348984e+02 1.100881e+02 4.404760e+01 1.793961e+02
4 17 -1.394483e+01 -1.098587e+01 1.350474e+02 1.101382e+02 4.511732e+01 1.799057e+02
4 17 -1.396474e+01 -1.098750e+01 6.329706e+01 4.852567e+01 2.432963e+02 7.093669e+01
4 17 -1.398611e+01 -1.098998e+01 2.065466e+02 1.318171e+02 6.336965e+01 1.464725e+02
4 17 -1.405959e+01 -1.091961e+01 3.340929e+02 1.315358e+02 2.069011e+02 1.795920e+02
4 17 -1.407471e+01 -1.091086e+01 3.341951e+02 1.320369e+02 2.066022e+02 1.796760e+02
4 17 -1.405106e+01 -1.093766e+01 1.165946e+02 1.322259e+02 1.534178e+02 1.467193e+02
4 17 -1.404252e+01 -1.095741e+01 1.168684e+02 1.317950e+02 1.541650e+02 1.461220e+02
4 17 -1.409436e+01 -1.091234e+01 3.337163e+02 1.321103e+02 2.066025e+02 1.798706e+02
4 17 -1.389747e+01 -1.104834e+01 3.340422e+02 1.328463e+02 2.071764e+02 1.795126e+02
4 17 -1.387757e+01 -1.105983e+01 1.168059e+02 1.310939e+02 1.542767e+02 1.456301e+02
4 17 -1.314202e+01 -1.143752e+01 3.149014e+02 7.014331e+01 2.250284e+02 1.799426e+02
4 17 -1.302010e+01 -1.146977e+01 3.147862e+02 6.957212e+01 2.244450e+02 1.793686e+02
4 17 -1.301182e+01 -1.148734e+01 3.147284e+02 6.996739e+01 2.244669e+02 1.793407e+02
4 17 -1.309019e+01 -1.150487e+01 3.151881e+02 6.958420e+01 2.244596e+02 1.797106e+02
4 17 -1.307679e+01 -1.151230e+01 3.151701e+02 6.936340e+01 2.240650e+02 1.793710e+02
4 17 -1.305514e+01 -1.148733e+01 3.146862e+02 6.953996e+01 2.241617e+02 1.790536e+02
4 17 -1.381292e+01 -1.105971e+01 3.151249e+02 7.022159e+01 2.248122e+02 1.799486e+02
4 17 -1.294890e+01 -1.151085e+01 3.150219e+02 7.196473e+01 2.252994e+02 1.797400e+02
4 17 -1.293378e+01 -1.151960e+01 2.760975e+01 1.321008e+02 6.485484e+01 1.473843e+02
4 17 -1.296854e+01 -1.151233e+01 3.149178e+02 7.105011e+01 2.245728e+02 1.795854e+02
4 17 -1.292524e+01 -1.153766e+01 2.664047e+01 1.322069e+02 6.431734e+01 1.469976e+02
4 17 -1.414620e+01 -1.086727e+01 3.151898e+02 7.143479e+01 2.243942e+02 1.796623e+02
4 17 -1.413766e+01 -1.088702e+01 2.588997e+01 1.317325e+02 6.290150e+01 1.460270e+02
4 17 -1.416134e+01 -1.085134e+01 3.149230e+02 6.984056e+01 2.246966e+02 1.796881e+02
4 17 -1.424589e+01 -1.083997e+01 3.157015e+02 7.047257e+01 2.245634e+02 1.797837e+02
4 17 -1.411590e+01 -1.003422e+01 3.147735e+02 6.956210e+01 2.246256e+02 1.795065e+02
4 17 -1.409349e+01 -1.003618e+01 3.147254e+02 6.931790e+01 2.241413e+02 1.790678e+02
4 17 -1.413765e+01 -1.003734e+01 3.147190e+02 7.005115e+01 2.250987e+02 1.798507e+02
4 17 -1.421593e+01 -1.004461e+01 2.451039e+02 1.316811e+02 2.776274e+01 1.454988e+02
4 17 -1.422589e+01 -1.006250e+01 2.379146e+01 1.328214e+02 2.399874e+02 1.490049e+02
4 17 -1.420059e+01 -1.003588e+01 2.586236e+01 1.327317e+02 2.426874e+02 1.474956e+02
4 17 -1.418068e+01 -1.003754e+01 2.611243e+01 1.321246e+02 2.430609e+02 1.469030e+02
4 17 -1.438871e+01 -1.009461e+01 3.151262e+02 7.052759e+01 2.244682e+02 1.796688e+02
4 17 -1.437215e+01 -1.008603e+01 3.154180e+02 7.025129e+01 2.243338e+02 1.797970e+02
4 17 -1.439745e+01 -1.011235e+01 3.154021e+02 7.014356e+01 2.243499e+02 1.797970e+02
4 17 -1.444104e+01 -1.013719e+01 1.352792e+02 1.088481e+02 2.255282e+02 1.088502e+02
4 17 -1.442114e+01 -1.013882e+01 3.152737e+02 6.973686e+01 2.249968e+02 1.797781e+02
0 24 -4.737089e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.728429e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.745750e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.693789e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.702449e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.789050e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.780390e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.771730e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.685129e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.659148e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.667808e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.815031e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.841011e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.615848e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.607188e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.433985e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.347384e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.330064e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.546567e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -4.979573e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.022874e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.031534e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.040194e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.092155e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.083495e+01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -1.074984e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -1.274981e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -6.274908e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -6.224909e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -6.374907e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -6.724901e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -6.774901e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -6.824900e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -6.874899e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -4.474934e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -4.424935e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -4.574933e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -4.624932e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -5.924913e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -7.224894e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 24 -5.142672e+01 -7.074896e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 7 -9.526140e-01 2.886709e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 7 2.886709e-02 -1.599977e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 7 2.886709e-02 -1.649976e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 7 2.886709e-02 -1.549977e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 7 2.886709e-02 -1.699975e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2 7 -2.546533e-01 -3.222339e+00 2.984282e+02 1.578509e+02 1.102409e+02 1.598403e+02
0 2 2.886709e-02 -3.349951e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 2 2.886709e-02 -3.149954e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 2 2.886709e-02 -3.199953e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2 7 -8.130828e-02 -2.978865e+00 2.771262e+02 6.794834e+01 2.759567e+02 1.691578e+02
2 7 -9.410942e-02 -2.959720e+00 3.371618e+02 8.378671e+01 1.079016e+01 8.448972e+01
2 7 -9.633074e-02 -2.941516e+00 2.764818e+02 6.748305e+01 2.768102e+02 1.689547e+02
0 7 2.886709e-02 -2.699960e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 7 2.886709e-02 -2.749960e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 7 2.886709e-02 -2.649961e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2 7 -4.033821e-02 -2.895179e+00 2.769071e+02 6.674671e+01 2.783455e+02 1.672740e+02
2 7 -1.374948e-02 -2.875816e+00 1.171400e+02 2.447816e+01 2.508379e+02 2.572654e+01
0 7 2.886709e-02 -1.999971e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
3 17 -1.528886e+01 -3.958379e+00 1.104733e+02 6.775537e+01 1.305020e+02 1.301769e+02
3 17 -1.515381e+01 -3.808704e+00 3.355026e+02 1.089370e+02 4.227272e+01 1.099166e+02
3 17 -1.512691e+01 -3.771195e+00 2.907294e+02 1.129538e+02 1.406739e+02 1.267072e+02
3 17 -1.519586e+01 -3.845328e+00 3.088809e+02 3.083542e+01 9.680934e+01 5.465581e+01
3 17 -1.510941e+01 -3.738806e+00 3.566736e+02 4.485589e+01 3.346441e+01 5.360286e+01
3 17 -1.436452e+01 -1.768345e+00 4.144837e+01 5.131014e+01 6.495753e+01 1.146419e+02
3 17 -1.435522e+01 -1.739314e+00 1.842897e+02 4.548047e+01 2.074890e+02 5.499547e+01
3 17 -1.438268e+01 -1.810070e+00 2.289563e+02 1.288433e+02 2.462491e+02 1.532500e+02
3 17 -1.440545e+01 -1.860616e+00 3.554469e+02 1.357578e+02 2.364457e+02 1.610336e+02
3 17 -1.440922e+01 -2.016228e+00 3.541097e+02 1.363123e+02 5.561549e+01 1.405394e+02
3 17 -1.441339e+01 -2.034897e+00 1.759976e+02 1.356644e+02 5.785161e+01 1.603246e+02
0 7 2.886709e-02 -2.999956e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.117469e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.227467e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.232467e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.177468e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.172468e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.302466e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.297466e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.542463e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.537463e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.352465e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.387465e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.422464e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.417465e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
0 29 -5.142672e+01 -2.427464e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
24 29 -4.620178e+01 -2.354965e+01 1.347625e+02 1.099188e+02 4.430460e+01 1.794644e+02
24 29 -4.618838e+01 -2.356692e+01 3.151487e+02 7.068744e+01 2.255062e+02 1.794658e+02
24 29 -4.641625e+01 -2.327349e+01 1.345328e+02 1.098828e+02 4.449848e+01 1.794436e+02
24 29 -4.650287e+01 -2.317350e+01 3.141415e+02 7.019987e+01 2.249933e+02 1.792921e+02
24 29 -4.648323e+01 -2.318716e+01 2.543061e+01 1.317441e+02 6.309660e+01 1.459560e+02
24 29 -4.656983e+01 -2.306216e+01 3.157502e+02 7.025219e+01 2.255459e+02 1.789399e+02
24 29 -4.656158e+01 -2.308239e+01 1.171752e+02 1.320775e+02 1.550507e+02 1.459615e+02
